,ret1,ret2,ret3,ret4,ret5
2004-08-16,1.4190112049693226,1.114562925600282,0.5475790451374252,-0.5803388411179,0.23763730968120456
2004-08-17,0.1787985893521693,1.597809794321492,1.2933615149524513,0.7263776344895945,-0.4015402517657307
2004-08-18,0.5589190231043872,0.7377176124565565,2.156728817425879,1.8522805380568386,1.2852966575939817
2004-08-19,-0.09423490816082847,0.46468411494355877,0.6434827042957281,2.0624939092650507,1.75804562989601
2004-08-20,-0.2791944004176372,-0.3734293085784657,0.18548971452592156,0.36428830387809086,1.7832995088474135
2004-08-23,1.5907288939462916,1.3115344935286544,1.217299585367826,1.7762186084722131,1.9550171978243824
2004-08-24,-0.03022329170700999,1.5605056022392816,1.2813112018216444,1.187076293660816,1.7459953167652031
2004-08-25,0.4730211703899201,0.4427978786829101,2.0335267726292017,1.7543323722115645,1.660097464050736
2004-08-26,1.1389503997385475,1.6119715701284676,1.5817482784214576,3.172477172367749,2.893282771950112
2004-08-27,0.49196431189013623,1.6309147116286837,2.103935882018604,2.073712590311594,3.6644414842578854
2004-08-30,-0.32067090773448825,0.17129340415564798,1.3102438038941955,1.7832649742841156,1.7530416825771056
2004-08-31,-1.4071510822050826,-1.7278219899395708,-1.2358576780494346,-0.09690727831088708,0.376113892079033
2004-09-01,0.8525865300754276,-0.5545645521296549,-0.8752354598641432,-0.38327114797400696,0.7556792517645405
2004-09-02,0.4137945785426922,1.2663811086181198,-0.14076997358696275,-0.461440881321451,0.030523430568685228
2004-09-03,0.8711255829277675,1.2849201614704597,2.1375066915458873,0.7303556093408048,0.40968470160631654
2004-09-06,0.5310452055327985,1.402170788460566,1.8159653670032583,2.668551897078686,1.2614008148736033
2004-09-07,0.037547441758789546,0.5685926472915881,1.4397182302193556,1.8535128087620478,2.7060993388374754
2004-09-08,-0.12556289880478744,-0.08801545704599789,0.44302974848680066,1.3141553314145682,1.7279499099572604
2004-09-09,-0.8516747984778306,-0.977237697282618,-0.9396902555238285,-0.4086450499910299,0.46248053293673763
2004-09-10,0.8998104872501855,0.04813568877235497,-0.07742721003243247,-0.039879768273642924,0.4911654372591556
2004-09-13,1.7165139028188392,2.6163243900690247,1.7646495915911942,1.6390866927864067,1.6766341345451963
2004-09-14,-0.14074211486327926,1.57577178795556,2.4755822752057455,1.623907476727915,1.4983445779231275
2004-09-15,-0.15210092291617627,-0.29284303777945553,1.4236708650393837,2.323481352289569,1.4718065538117386
2004-09-16,0.5540506144258828,0.4019496915097065,0.26120757664642724,1.9777214794652664,2.877531966715452
2004-09-17,0.6142128464773577,1.1682634609032405,1.0161625379870642,0.875420423123785,2.591934325942624
2004-09-20,-0.26087041674962563,0.3533424297277321,0.9073930441536149,0.7552921212374386,0.6145500063741594
2004-09-21,0.33481246462194747,0.07394204787232184,0.6881548943496796,1.2422055087755624,1.090104585859386
2004-09-22,-1.2269825245420307,-0.8921700599200832,-1.1530404766697089,-0.5388276301923511,0.015222984233531633
2004-09-23,-0.9350256386303712,-2.162008163172402,-1.8271956985504545,-2.08806611530008,-1.4738532688227224
2004-09-24,0.11873492922376272,-0.8162907094066085,-2.0432732339486392,-1.7084607693266918,-1.9693311860763174
2004-09-27,-0.9231010694387365,-0.8043661402149738,-1.739391778845345,-2.9663743033873757,-2.6315618387654283
2004-09-28,0.20369399471888983,-0.7194070747198467,-0.6006721454960839,-1.5356977841264552,-2.762680308668486
2004-09-29,0.9763474584827847,1.1800414532016745,0.25694038376293804,0.37567531298670076,-0.5593503256436705
2004-09-30,-0.7029157639435013,0.2734316945392834,0.4771256892581732,-0.44597538018056326,-0.32724045095680054
2004-10-01,2.5879200792605417,1.8850043153170404,2.861351773799825,3.065045768518715,2.1419446990799784
2004-10-04,0.9546391095923923,3.542559188852934,2.8396434249094327,3.8159908833922174,4.019684878111107
2004-10-05,0.3818354243549038,1.336474533947296,3.924394613207838,3.2214788492643365,4.197826307747121
2004-10-06,0.023460305990674613,0.4052957303455784,1.3599348399379707,3.9478549191985124,3.244939155255011
2004-10-07,-0.15568492218580587,-0.13222461619513126,0.24961080815977255,1.2042499177521648,3.7921699970127065
2004-10-08,-0.690421232786953,-0.8461061549727589,-0.8226458489820843,-0.44081042462718045,0.5138286849652118
2004-10-11,0.05676402719672069,-0.6336572055902323,-0.7893421277760382,-0.7658818217853636,-0.38404639743045976
2004-10-12,-1.286043740167564,-1.2292797129708433,-1.9197009457577963,-2.075385867943602,-2.0519255619529275
2004-10-13,0.24047948113992135,-1.0455642590276426,-0.9888002318309219,-1.679221464617875,-1.8349063868036808
2004-10-14,-0.8986383555070532,-0.6581588743671318,-1.9442026145346958,-1.887438587337975,-2.577859820124928
2004-10-15,-0.46676561663119287,-1.365403972138246,-1.1249244909983247,-2.4109682311658887,-2.354204203969168
2004-10-18,-0.17710704058124804,-0.6438726572124409,-1.542511012719494,-1.3020315315795727,-2.5880752717471367
2004-10-19,1.2427650245756539,1.0656579839944058,0.5988923673632129,-0.29974598814384024,-0.05926650700391889
2004-10-20,-1.3135410050928442,-0.07077598051719036,-0.2478830210984384,-0.7146486377296313,-1.6132869932366845
2004-10-21,0.5521014923289158,-0.7614395127639284,0.48132551181172545,0.3042184712304774,-0.16254714540071546
2004-10-22,0.027444568643630873,0.5795460609725467,-0.7339949441202975,0.5087700804553563,0.3316630398741083
2004-10-25,-2.0728507573208432,-2.0454061886772124,-1.4933046963482965,-2.8068457014411408,-1.564080676865487
2004-10-26,0.20345823894754034,-1.869392518373303,-1.841947949729672,-1.2898464574007562,-2.6033874624936004
2004-10-27,1.7140076634865054,1.9174659024340457,-0.15538485488679754,-0.12794028624316667,0.42416120608574914
2004-10-28,0.7747923215243091,2.4887999850108145,2.692258223958355,0.6194074666375116,0.6468520352811424
2004-10-29,0.016664783722397658,0.7914571052467068,2.505464768733212,2.7089230076807524,0.6360722503599092
2004-11-01,1.3142197455493942,1.330884529271792,2.105676850796101,3.8196845142826064,4.023142753230147
2004-11-02,0.6193690748286684,1.9335888203780627,1.9502536041004603,2.7250459256247694,4.439053589111275
2004-11-03,0.03640068543120378,0.6557697602598722,1.9699895058092665,1.9866542895316641,2.761446611055973
2004-11-04,0.05791391630687315,0.09431460173807693,0.7136836765667454,2.0279034221161396,2.0445682058385373
2004-11-05,0.5478188896548275,0.6057328059617006,0.6421334913929044,1.2615025662215729,2.575722311770967
2004-11-08,0.13255112688934645,0.680370016544174,0.7382839328510471,0.7746846182822509,1.3940536931109193
2004-11-09,-0.0894949239446774,0.04305620294466905,0.5908750925994966,0.6487890089063697,0.6851896943375735
2004-11-10,0.5837265099184918,0.49423158597381445,0.6267827128631609,1.1746016025179884,1.2325155188248615
2004-11-11,1.0141323002160973,1.5978588101345892,1.5083638861899118,1.6409150130792582,2.1887339027340857
2004-11-12,0.30311351066334424,1.3172458108794416,1.9009723207979334,1.811477396853256,1.9440285237426025
2004-11-15,-0.21769980582906356,0.08541370483428068,1.099546005050378,1.6832725149688699,1.5937775910241925
2004-11-16,-0.41494343731880434,-0.6326432431478679,-0.32952973248452366,0.6846025677315737,1.2683290776500655
2004-11-17,1.594851027441102,1.1799075901222977,0.9622077842932342,1.2653212949565784,2.2794535951726758
2004-11-18,-0.11312915276935342,1.4817218746717487,1.0667784373529443,0.8490786315238807,1.152192142187225
2004-11-19,-1.0534690247265388,-1.1665981774958922,0.42825284994520985,0.013309412626405503,-0.20439039320265806
2004-11-22,-0.26420472635226844,-1.3176737510788072,-1.4308029038481607,0.1640481235929414,-0.25089531372586293
2004-11-23,-0.25760393871081533,-0.5218086650630838,-1.5752776897896226,-1.688406842558976,-0.09355581511787392
2004-11-24,0.28960247105267456,0.03199853234185923,-0.2322061940104092,-1.285675218736948,-1.3988043715063014
2004-11-25,0.8460531752694678,1.1356556463221423,0.878051707611327,0.6138469812590586,-0.43962204346748024
2004-11-26,-0.14625031866852822,0.6998028566009395,0.9894053276536141,0.7318013889427988,0.46759666259053034
2004-11-29,-0.17563718564197472,-0.32188750431050295,0.5241656709589648,0.8137681420116394,0.5561642033008241
2004-11-30,-0.5071939130358416,-0.6828310986778163,-0.8290814173463446,0.01697175792312322,0.3065742289757978
2004-12-01,1.444432477137525,0.9372385641016834,0.7616013784597087,0.6153510597911804,1.4614042350606482
2004-12-02,0.7228920817411222,2.167324558878647,1.6601306458428056,1.4844934602008308,1.3382431415323026
2004-12-03,-0.17874292796644653,0.5441491537746757,1.9885816309122006,1.481387717876359,1.3057505322343843
2004-12-06,-0.3560720679772089,-0.5348149959436554,0.18807708579746674,1.6325095629349917,1.1253156498991501
2004-12-07,0.4451299459416802,0.08905787796447129,-0.08968505000197524,0.6332070317391469,2.077639508876672
2004-12-08,-0.26788842801561685,0.17724151792606335,-0.17883055005114556,-0.3575734780175921,0.3653186037235301
2004-12-09,-1.2198763267381452,-1.487764754753762,-1.0426348088120818,-1.3987068767892907,-1.5774498047557373
2004-12-10,0.5799359085751021,-0.639940418163043,-0.9078288461786599,-0.4626989002369797,-0.8187709682141886
2004-12-13,1.0648551315238564,1.6447910400989585,0.4249147133608133,0.15702628534519647,0.6021562312868767
2004-12-14,0.28541556973635807,1.3502707012602144,1.9302066098353166,0.7103302830971714,0.44244185508155454
2004-12-15,-0.4170493827643895,-0.13163381302803145,0.9332213184958249,1.513157227070927,0.29328090033278187
2004-12-16,0.473993352868618,0.05694397010422847,0.34235953984058654,1.407214671364443,1.987150579939545
2004-12-17,-1.2224501986963787,-0.7484568458277607,-1.1655062285921503,-0.8800906588557922,0.18476447266806417
2004-12-20,0.69765385791829,-0.5247963407780887,-0.05080298790947069,-0.4678523706738602,-0.18243680093750214
2004-12-21,0.06741876060321061,0.7650726185215007,-0.45737758017487806,0.016615772693739927,-0.4004336100706496
2004-12-22,0.6360167634330338,0.7034355240362444,1.4010893819545345,0.17863918325815575,0.6526325361267737
2004-12-23,0.24350545183757788,0.8795222152706117,0.9469409758738223,1.6445948337921124,0.42214463509573363
2004-12-27,-0.3831816226547602,-0.1396761708171823,0.4963405926158515,0.5637593532190621,1.2614132111373522
2004-12-28,0.6220970872192311,0.23891546456447088,0.48242091640204876,1.1184376798350826,1.1858564404382932
2004-12-29,-0.3299838002556399,0.2921132869635912,-0.09106833569116901,0.15243711614640887,0.7884538795794427
2004-12-30,0.19591362275264146,-0.13407017750299843,0.48802690971623264,0.10484528706147245,0.3483507388990503
2005-01-03,0.8294695440913102,1.0253831668439517,0.6953993665883118,1.3174964538075429,0.9343148311527827
2005-01-04,-0.023998638713074172,0.8054709053782361,1.0013845281308775,0.6714007278752376,1.2934978150944687
2005-01-05,-0.7547291851453863,-0.7787278238584605,0.05074172023284973,0.2466553429854912,-0.0833284572701487
2005-01-06,0.9977605423104663,0.24303135716507995,0.21903271845200578,1.048502262543316,1.2444158852959575
2005-01-07,0.3588109046283705,1.3565714469388368,0.6018422617934505,0.5778436230803763,1.4073131671716865
2005-01-10,-0.2094162630918106,0.1493946415365599,1.1471551838470262,0.39242599870163986,0.3684273599885657
2005-01-11,-1.1525676306412436,-1.3619838937330542,-1.0031729891046837,-0.005412446794217374,-0.7601416319396037
2005-01-12,-1.161957833914684,-2.3145254645559277,-2.5239417276477383,-2.1651308230193678,-1.1673702807089015
2005-01-13,0.0788582937685689,-1.0830995401461152,-2.2356671707873588,-2.4450834338791694,-2.086272529250799
2005-01-14,0.47888602532708546,0.5577443190956544,-0.6042135148190297,-1.7567811454602733,-1.966197408552084
2005-01-17,0.31021738868375337,0.7891034140108388,0.8679617077794077,-0.29399612613527637,-1.44656375677652
2005-01-18,0.12241199331519681,0.4326293819989502,0.9115154073260356,0.9903737010946045,-0.17158413282007956
2005-01-19,-0.12146890577309222,0.0009430875421045926,0.31116047622585796,0.7900465015529434,0.8689047953215123
2005-01-20,-0.5934269318132124,-0.7148958375863046,-0.5924838442711078,-0.2822664555873544,0.19661956973973105
2005-01-21,-0.15958923092256327,-0.7530161627357757,-0.8744850685088679,-0.7520730751936711,-0.4418556865099177
2005-01-24,-0.2806711325225919,-0.4402603634451552,-1.0336872952583676,-1.1551562010314598,-1.032744207716263
2005-01-25,0.7600953001995592,0.47942416767696727,0.319834936754404,-0.2735919950588084,-0.3950609008319006
2005-01-26,-0.46945903173956083,0.29063626845999835,0.009965135937406444,-0.14962409498515683,-0.7430510267983692
2005-01-27,0.0543272853438026,-0.4151317463957582,0.34496355380380095,0.06429242128120904,-0.09529680964135423
2005-01-28,-0.3468693363315012,-0.2925420509876986,-0.7620010827272594,-0.0019057825277002394,-0.28257691505029214
2005-01-31,1.254413292989831,0.9075439566583299,0.9618712420021325,0.49241221026257165,1.2525075104621308
2005-02-01,0.5886518709084854,1.8430651638983164,1.4961958275668152,1.5505231129106178,1.081064081171057
2005-02-02,0.3810477969445003,0.9696996678529857,2.2241129608428167,1.8772436245113155,1.9315709098551181
2005-02-03,-0.3420382688860357,0.03900952805846458,0.62766139896695,1.882074691956781,1.5352053556252798
2005-02-04,1.3372240519302636,0.9951857830442279,1.3762335799887282,1.9648854508972136,3.2192987438870446
2005-02-07,0.621905597031791,1.9591296489620547,1.617091380076019,1.9981391770205192,2.5867910479290046
2005-02-08,0.11536254194499662,0.7372681389767877,2.0744921909070513,1.7324539220210156,2.113501718965516
2005-02-09,-0.4181369073696928,-0.30277436542469616,0.3191312316070949,1.6563552835373585,1.3143170146513228
2005-02-10,-0.25623779756660525,-0.674374704936298,-0.5590121629913014,0.06289343404048964,1.4001174859707533
2005-02-11,1.049059744907055,0.7928219473404496,0.37468503997075686,0.4900475819157535,1.1119531789475445
2005-02-14,-0.03190951659117758,1.0171502283158773,0.7609124307492721,0.3427755233795793,0.4581380653245759
2005-02-15,0.35569265152055607,0.3237831349293785,1.3728428798364334,1.1166050822698281,0.6984681749001354
2005-02-16,-0.7584239930807257,-0.40273134156016965,-0.43464085815134723,0.6144188867557077,0.3581810891891024
2005-02-17,0.02083106804864343,-0.7375929250320823,-0.3819002735115262,-0.4138097901027038,0.6352499548043511
2005-02-18,-0.23392804881456897,-0.21309698076592554,-0.9715209738466513,-0.6158283223260952,-0.6477378389172728
2005-02-21,-0.14072089404351118,-0.37464894285808015,-0.3538178748094367,-1.1122418678901624,-0.7565492163696064
2005-02-22,-0.6945157833646576,-0.8352366774081688,-1.0691647262227377,-1.0483336581740943,-1.80675765125482
2005-02-23,-0.29071119569028525,-0.9852269790549428,-1.125947873098454,-1.359875921913023,-1.3390448538643795
2005-02-24,-0.14788520430268903,-0.4385963999929743,-1.1331121833576319,-1.273833077401143,-1.507761126215712
2005-02-25,1.0250975131622653,0.8772123088595762,0.586501113169291,-0.10801467019536659,-0.24873556423887777
2005-02-28,0.04253523295361106,1.0676327461158763,0.9197475418131873,0.629036346122902,-0.06547943724175553
2005-03-01,0.7586357481642381,0.8011709811178491,1.8262684942801144,1.6783832899774254,1.3876720942871401
2005-03-02,0.2235389419301015,0.9821746900943396,1.0247099230479506,2.049807436210216,1.9019222319075269
2005-03-03,-0.45992657074069854,-0.23638762881059705,0.522248119353641,0.5647833523072521,1.5898808654695173
2005-03-04,1.1424746151352139,0.6825480443945153,0.9060869863246168,1.6647227344888549,1.707257967442466
2005-03-07,0.10325409039335653,1.2457287055285704,0.7858021347878719,1.0093410767179734,1.7679768248822114
2005-03-08,-0.7159534720074134,-0.6126993816140569,0.529775233521157,0.06984866278045843,0.2933876047105599
2005-03-09,-0.476509425505256,-1.1924628975126694,-1.089208807119313,0.05326580801590097,-0.40666076272479756
2005-03-10,-0.8703992086598333,-1.3469086341650893,-2.0628621061725028,-1.9596080157791462,-0.8171334006439324
2005-03-11,0.5244806621711007,-0.34591854648873266,-0.8224279719939886,-1.538381444001402,-1.4351273536080456
2005-03-14,0.15604343513704322,0.6805240973081439,-0.18987511135168944,-0.6663845368569454,-1.3823380088643589
2005-03-15,0.4657954875188608,0.621838922655904,1.1463195848270047,0.27592037616717136,-0.20058904933808464
2005-03-16,-1.8071524798784822,-1.3413569923596214,-1.1853135572225781,-0.6608328950514775,-1.5312321037113108
2005-03-17,0.1579138896573795,-1.6492385902211026,-1.1834431027022418,-1.0273996675651986,-0.502919005394098
2005-03-18,0.260560681923927,0.4184745715813065,-1.3886779082971756,-0.9228824207783148,-0.7668389856412716
2005-03-21,-0.714797950424817,-0.45423726850088997,-0.29632337884351045,-2.1034758587219926,-1.6376803712031318
2005-03-22,0.5646977406485121,-0.1501002097763049,0.11046047214762211,0.2683743618050016,-1.5387781180734805
2005-03-23,-0.08080089532001011,0.48389684532850197,-0.230901105096315,0.029659576827612,0.1875734664849915
2005-03-24,0.6096430633796501,0.52884216805964,1.093539908708152,0.3787419582833351,0.6393026402072621
2005-03-29,0.19067450714587153,0.8003175705255217,0.7195166752055115,1.2842144158540236,0.5694164654292067
2005-03-30,-0.10046928416098666,0.09020522298488487,0.699848286364535,0.6190473910445249,1.183745131693037
2005-03-31,0.028747891411029514,-0.07172139274995715,0.11895311439591438,0.7285961777755645,0.6477952824555544
2005-04-01,0.5677363237921895,0.596484215203219,0.4960149310422324,0.6866894381881039,1.296332501567754
2005-04-04,-0.7375809400910427,-0.16984461629885317,-0.14109672488782365,-0.24156600904881032,-0.050891501902938785
2005-04-05,0.4875865947246538,-0.24999434536638887,0.31774197842580065,0.34648986983683017,0.2460205856758435
2005-04-06,0.3791061618242608,0.8666927565489146,0.12911181645787195,0.6968481402500615,0.725596031661091
2005-04-07,0.23583537610054606,0.6149415379248069,1.1025281326494607,0.364947192558418,0.9326835163506075
2005-04-08,0.25392282310878755,0.4897581992093336,0.8688643610335944,1.3564509557582483,0.6188700156672056
2005-04-11,-0.10436404356841678,0.14955877954037078,0.38539415564091684,0.7645003174651777,1.2520869121898315
2005-04-12,-0.5467429812792801,-0.6511070248476969,-0.39718420173890934,-0.16134882563836328,0.21775733618589754
2005-04-13,0.7648829869923546,0.21814000571307446,0.11377596214465768,0.36769878525344524,0.6035341613539913
2005-04-14,-0.08265768587492062,0.682225301117434,0.13548231983815384,0.031118276269737066,0.2850410993785246
2005-04-15,-2.0610487482048967,-2.1437064340798173,-1.3788234470874627,-1.9255664283667429,-2.0299304719351596
2005-04-18,-2.5851565511160857,-4.646205299320982,-4.728862985195903,-3.9639799982035484,-4.5107229794828285
2005-04-19,0.05732657257500051,-2.527829978541085,-4.588878726745982,-4.6715364126209025,-3.906653425628548
2005-04-20,-0.6200433346025491,-0.5627167620275486,-3.1478733131436343,-5.208922061348531,-5.291579747223452
2005-04-21,0.3602369204724454,-0.25980641413010375,-0.20247984155510323,-2.787636392671189,-4.848685140876086
2005-04-22,0.6971811360291014,1.0574180565015467,0.4373747218989976,0.49470129447399813,-2.0904552566420875
2005-04-25,0.5648166579847569,1.2619977940138583,1.6222347144863036,1.0021913798837545,1.059517952458755
2005-04-26,-0.3112991915321217,0.2535174664526352,0.9506986024817365,1.310935522954182,0.6908921883516328
2005-04-27,-1.0623610735553513,-1.373660265087473,-0.8088436071027161,-0.11166247107361471,0.24857444939883067
2005-04-28,-0.2610199906770916,-1.3233810642324428,-1.6346802557645645,-1.0698635977798077,-0.3726824617507063
2005-04-29,0.16118129748843302,-0.09983869318865857,-1.1621997667440098,-1.4734989582761315,-0.9086823002913746
2005-05-02,0.9318851771823233,1.0930664746707563,0.8320464839936648,-0.2303145895616865,-0.5416137810938082
2005-05-03,0.5081743489306234,1.4400595261129467,1.6012408236013798,1.3402208329242882,0.2778597593689369
2005-05-04,0.4420759592770551,0.9502503082076785,1.8821354853900019,2.043316782878435,1.7822967922013433
2005-05-05,0.8211219258758007,1.2631978851528558,1.7713722340834792,2.7032574112658025,2.8644387087542356
2005-05-06,0.26828189381955525,1.089403819695356,1.531479778972411,2.0396541279030345,2.971539305085358
2005-05-09,-0.43354439755347585,-0.1652625037339206,0.6558594221418801,1.0979353814189352,1.6061097303495586
2005-05-10,-0.9663580785968406,-1.3999024761503165,-1.1316205823307612,-0.31049865645496055,0.13157730282209457
2005-05-11,-0.16408452434717447,-1.130442602944015,-1.563987000497491,-1.2957051066779357,-0.474583180802135
2005-05-12,0.5378719060352921,0.37378738168811765,-0.592570696908723,-1.0261150944621988,-0.7578332006426436
2005-05-13,0.20252011545665027,0.7403920214919424,0.5763074971447679,-0.3900505814520727,-0.8235949790055486
2005-05-16,-0.3167069634256947,-0.11418684796904444,0.4236850580662477,0.2596005337190732,-0.7067575448777674
2005-05-17,-0.24454363013770575,-0.5612505935634005,-0.3587304781067502,0.17914142792854193,0.015056903581367465
2005-05-18,1.6984301720794903,1.4538865419417846,1.1371795785160899,1.3396996939727401,1.8775716000080322
2005-05-19,0.8248691940631048,2.523299366142595,2.2787557360048893,1.9620487725791946,2.164568888035845
2005-05-20,0.005968373334042099,0.8308375673971469,2.529267739476637,2.2847241093389314,1.9680171459132367
2005-05-23,1.0554835714923883,1.0614519448264303,1.8863211388895351,3.5847513109690254,3.3402076808313197
2005-05-24,-0.23422405901225574,0.8212595124801325,0.8272278858141746,1.6520970798772794,3.3505272519567697
2005-05-25,-0.1616197041196088,-0.39584376313186453,0.6596398083605237,0.6656081816945658,1.4904773757576706
2005-05-26,1.0663892444700451,0.9047695403504363,0.6705454813381806,1.7260290528305688,1.731997426164611
2005-05-27,0.182627686271708,1.2490169307417531,1.0873972266221443,0.8531731676098886,1.9086567391022768
2005-05-30,0.8004446992659453,0.9830723855376533,2.0494616300076984,1.8878419258880896,1.653617866875834
2005-05-31,-0.44290778066731207,0.35753691859863324,0.5401646048703412,1.6065538493403864,1.4449341452207776
2005-06-01,1.4807017564621106,1.0377939757947985,1.8382386750607438,2.020866361332452,3.087255605802497
2005-06-02,0.11038333021886615,1.5910850866809767,1.1481773060136646,1.94862200527961,2.131249691551318
2005-06-03,-0.48171816680682156,-0.3713348365879554,1.1093669198741551,0.6664591392068431,1.4669038384727884
2005-06-06,-0.2915384264751353,-0.7732565932819568,-0.6628732630630907,0.8178284933990199,0.3749207127317078
2005-06-07,1.517141655137877,1.2256032286627416,0.7438850618559201,0.8542683920747862,2.3349701485368968
2005-06-08,-0.19115296886624833,1.3259886862716286,1.0344502597964933,0.5527320929896717,0.6631154232085379
2005-06-09,0.11973547410804031,-0.07141749475820802,1.4457241603796689,1.1541857339045336,0.672467567097712
2005-06-10,0.5104499058932177,0.630185380001258,0.4390324111350097,1.9561740662728866,1.6646356397977513
2005-06-13,0.28545301355293873,0.7959029194461564,0.9156383935541967,0.7244854246879484,2.2416270798258253
2005-06-14,-0.16364058556312955,0.12181242798980918,0.6322623338830269,0.7519978079910672,0.5608448391248189
2005-06-15,-0.9468232533707877,-1.1104638389339172,-0.8250108253809785,-0.31456091948776077,-0.19482544537972046
2005-06-16,0.6890736298176492,-0.25774962355313846,-0.421390209116268,-0.13593719556332928,0.3745127103298884
2005-06-17,0.5378611376320563,1.2269347674497055,0.2801115140789179,0.11647092851578833,0.40192394206872706
2005-06-20,-0.3853586102680495,0.15250252736400682,0.841576157181656,-0.10524709618913164,-0.2688876817522612
2005-06-21,0.4622100662356132,0.07685145596756371,0.61471259359962,1.3037862234172692,0.3569629700464816
2005-06-22,0.24903774310534033,0.7112478093409536,0.32588919907290403,0.8637503367049604,1.5528239665226096
2005-06-23,0.17042968490095234,0.41946742800629266,0.8816774942419059,0.4963188839738564,1.0341800216059127
2005-06-24,-1.3269776106323405,-1.1565479257313882,-0.9075101826260479,-0.44530011639043465,-0.8306587266584842
2005-06-27,-0.9385932333936253,-2.265570844025966,-2.0951411591250135,-1.8461034160196732,-1.38389334978406
2005-06-28,0.7408711412328017,-0.1977220921608236,-1.5246997027931641,-1.3542700178922118,-1.1052322747868715
2005-06-29,0.5725792836532406,1.3134504248860424,0.37485719149241703,-0.9521204191399235,-0.7816907342389712
2005-06-30,0.05779560570289277,0.6303748893561334,1.3712460305889351,0.4326527971953098,-0.8943248134370307
2005-07-01,0.6691075585093742,0.726903164212267,1.2994824478655076,2.0403535890983093,1.101760355704684
2005-07-04,0.1372295170739335,0.8063370755833077,0.8641326812862005,1.436711964939441,2.177583106172243
2005-07-05,-0.4283115963129802,-0.2910820792390467,0.3780254792703275,0.43582108497322025,1.0084003686264609
2005-07-06,0.2568642707625912,-0.171447325550389,-0.0342178084764555,0.6348897500329187,0.6926853557358115
2005-07-07,-1.865637600618264,-1.6087733298556728,-2.037084926168653,-1.8998554090947195,-1.2307478505853453
2005-07-08,1.4853235862457126,-0.3803140143725514,-0.1234497436099602,-0.5517613399229404,-0.4145318228490069
2005-07-11,1.4125533508281052,2.8978769370738178,1.0322393364555538,1.289103607218145,0.8607920109051648
2005-07-12,-0.2221907855753713,1.1903625652527339,2.6756861514984465,0.8100485508801825,1.0669128216427737
2005-07-13,0.5756060471803437,0.3534152616049724,1.7659686124330776,3.25129219867879,1.3856545980605262
2005-07-14,0.41325470661242036,0.9888607537927641,0.7666699682173927,2.179223319045498,3.6645469052912105
2005-07-15,0.2896227427484632,0.7028774493608836,1.2784834965412273,1.056292710965856,2.468846061793961
2005-07-18,0.14142474198290955,0.4310474847313728,0.8443021913437931,1.4199082385241368,1.1977174529487655
2005-07-19,1.074185772085201,1.2156105140681106,1.5052332568165738,1.9184879634289942,2.494094010609338
2005-07-20,0.2922012008975017,1.3663869729827027,1.5078117149656123,1.7974344577140755,2.210689164326496
2005-07-21,0.943805021428723,1.2360062223262247,2.3101919944114258,2.4516167363943353,2.7412394791427985
2005-07-22,0.14544230143567205,1.089247322864395,1.3814485237618968,2.455634295847098,2.5970590378300074
2005-07-25,0.11984572925491932,0.26528803069059137,1.2090930521193144,1.501294253016816,2.575480025102017
2005-07-26,0.01631268908006689,0.1361584183349862,0.28160071977065826,1.2254057411993813,1.517606942096883
2005-07-27,0.2445626237051357,0.2608753127852026,0.3807210420401219,0.526163343475794,1.469968364904517
2005-07-28,0.7622210401869722,1.006783663892108,1.0230963529721748,1.1429420822270941,1.2883843836627662
2005-07-29,-0.12271194913413552,0.6395090910528367,0.8840717147579724,0.9003844038380393,1.0202301330929586
2005-08-01,0.08898316823753305,-0.03372878089660247,0.7284922592903698,0.9730548829955055,0.9893675720755724
2005-08-02,0.8554860049708068,0.9444691732083399,0.8217572240742044,1.5839782642611766,1.8285408879663123
2005-08-03,-0.19784928654811296,0.6576367184226939,0.7466198866602269,0.6239079375260914,1.3861289777130636
2005-08-04,-1.001522229708307,-1.19937151625642,-0.3438855112856132,-0.2549023430480801,-0.37761429218221565
2005-08-05,-0.9664794725900094,-1.9680017022983165,-2.1658509888464295,-1.3103649838756226,-1.2213818156380896
2005-08-08,0.22099632910794753,-0.7454831434820619,-1.747005373190369,-1.944854659738482,-1.089368654767675
2005-08-09,1.4695579974588924,1.69055432656684,0.7240748539768305,-0.2774473757314766,-0.47529666227958955
2005-08-10,1.6382070568045748,3.107765054263467,3.3287613833714147,2.3622819107814053,1.3607596810730982
2005-08-11,-0.7368860019520085,0.9013210548525663,2.3708790523114587,2.591875381419406,1.6253959088293968
2005-08-12,-0.33565213764834567,-1.0725381396003542,0.5656689172042206,2.035226914663113,2.2562232437710605
2005-08-15,-0.30407196272737025,-0.6397241003757159,-1.3766101023277244,0.2615969544768504,1.7311549519357428
2005-08-16,-0.7858330500427613,-1.0899050127701315,-1.4255571504184772,-2.1624431523704857,-0.5242360955659109
2005-08-17,-0.2531986142775722,-1.0390316643203334,-1.3431036270477037,-1.6787557646960494,-2.415641766648058
2005-08-18,-0.41531484403165564,-0.6685134583092278,-1.454346508351989,-1.7584184710793593,-2.094070608727705
2005-08-19,1.608023363687039,1.1927085196553833,0.9395099053778111,0.15367685533504982,-0.15039510739232043
2005-08-22,0.23866020971397006,1.846683573401009,1.4313687293693533,1.1781701150917812,0.3923370650490199
2005-08-23,-0.48582430648362873,-0.24716409676965867,1.3608592669173802,0.9455444228857246,0.6923458086081524
