Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
17.12.2023;23:15;23:30;11.900,5;4.229,75;544,5
17.12.2023;23:30;23:45;11.630,25;3.924;878,5
17.12.2023;23:45;00:00;11.491,5;3.735,75;1.265,5
18.12.2023;00:00;00:15;11.401,5;3.603,75;1.227,5
18.12.2023;00:15;00:30;11.274,5;3.442,75;1.220,5
18.12.2023;00:30;00:45;11.115,5;3.251,5;1.385,75
18.12.2023;00:45;01:00;10.957,5;3.162,5;1.462,75
18.12.2023;01:00;01:15;11.010,5;3.140,75;1.126
18.12.2023;01:15;01:30;10.904;3.111,75;1.169
18.12.2023;01:30;01:45;10.886;3.136;1.185
18.12.2023;01:45;02:00;10.834;3.170,75;1.232,75
18.12.2023;02:00;02:15;10.812,75;3.299,25;1.142,5
18.12.2023;02:15;02:30;10.826;3.339,5;1.144,75
18.12.2023;02:30;02:45;10.775;3.264,75;1.156,5
18.12.2023;02:45;03:00;10.813;3.322;1.168,25
18.12.2023;03:00;03:15;10.862,25;3.399,5;1.192
18.12.2023;03:15;03:30;10.829,5;3.390,25;1.179,25
18.12.2023;03:30;03:45;10.826;3.417;1.213,25
18.12.2023;03:45;04:00;10.924,25;3.500,75;1.204,5
18.12.2023;04:00;04:15;11.125,25;3.613,25;1.042,25
18.12.2023;04:15;04:30;11.089,75;3.666;881,5
18.12.2023;04:30;04:45;11.274;3.972,5;634,75
18.12.2023;04:45;05:00;11.472,5;4.208,5;550,5
18.12.2023;05:00;05:15;11.842,25;4.522,75;452
18.12.2023;05:15;05:30;11.967,25;4.697,25;384,75
18.12.2023;05:30;05:45;12.266,5;5.052;190,25
18.12.2023;05:45;06:00;12.635,75;5.367,75;114
18.12.2023;06:00;06:15;13.424,5;5.935,75;160,5
18.12.2023;06:15;06:30;13.827,75;6.379,75;61,5
18.12.2023;06:30;06:45;14.171,25;6.682;42
18.12.2023;06:45;07:00;14.756;7.257;12,25
18.12.2023;07:00;07:15;15.212,25;7.660;3,75
18.12.2023;07:15;07:30;15.476;7.972,75;2,5
18.12.2023;07:30;07:45;15.854,25;8.414;0,75
18.12.2023;07:45;08:00;15.996;8.631;0,5
18.12.2023;08:00;08:15;16.285,25;8.964,5;0,75
18.12.2023;08:15;08:30;16.448;9.192,5;0,75
18.12.2023;08:30;08:45;16.543,25;9.196,5;1,5
18.12.2023;08:45;09:00;16.539;8.958;0,75
18.12.2023;09:00;09:15;16.560;8.649;0,75
18.12.2023;09:15;09:30;16.679,25;8.463,25;1
18.12.2023;09:30;09:45;16.800,25;8.304,5;1,5
18.12.2023;09:45;10:00;16.698;7.977,5;2,5
18.12.2023;10:00;10:15;16.597,5;7.628,75;2
18.12.2023;10:15;10:30;16.625,5;7.437,5;1,25
18.12.2023;10:30;10:45;16.633;7.294,75;3
18.12.2023;10:45;11:00;16.646,5;7.184,25;30,25
18.12.2023;11:00;11:15;16.665;7.008,25;53
18.12.2023;11:15;11:30;16.629;6.768,25;50
18.12.2023;11:30;11:45;16.553,5;6.558,75;75,5
18.12.2023;11:45;12:00;16.551,5;6.501,25;95,5
18.12.2023;12:00;12:15;16.477;6.475;445,5
18.12.2023;12:15;12:30;16.395,75;6.403,25;291,25
18.12.2023;12:30;12:45;16.364,5;6.418,25;366,5
18.12.2023;12:45;13:00;16.360,25;6.474,75;383,75
18.12.2023;13:00;13:15;16.410,5;6.534,75;370,25
18.12.2023;13:15;13:30;16.218,5;6.483;480,5
18.12.2023;13:30;13:45;16.078,75;6.630;385,25
18.12.2023;13:45;14:00;15.912,25;6.759,5;303,25
18.12.2023;14:00;14:15;15.770,5;6.900,75;234,75
18.12.2023;14:15;14:30;15.850;7.250,25;69,25
18.12.2023;14:30;14:45;15.800,25;7.444;6
18.12.2023;14:45;15:00;15.777;7.725,5;2,75
18.12.2023;15:00;15:15;15.865;8.047,75;89,25
18.12.2023;15:15;15:30;15.883,25;8.244,25;15,5
18.12.2023;15:30;15:45;15.890;8.425,5;4
18.12.2023;15:45;16:00;15.775,5;8.458,25;4,25
18.12.2023;16:00;16:15;16.007;8.691,5;4,25
18.12.2023;16:15;16:30;16.092,5;8.731,75;4
18.12.2023;16:30;16:45;16.295,25;8.807,25;3,5
18.12.2023;16:45;17:00;16.521,25;8.890;3,5
18.12.2023;17:00;17:15;16.643;8.909,5;3,25
18.12.2023;17:15;17:30;16.668,5;8.768;2,25
18.12.2023;17:30;17:45;16.766,5;8.748,5;2
18.12.2023;17:45;18:00;16.753,5;8.632;2,25
18.12.2023;18:00;18:15;16.692,25;8.518;2
18.12.2023;18:15;18:30;16.569,75;8.313,25;3
18.12.2023;18:30;18:45;16.494;8.102,5;3,25
18.12.2023;18:45;19:00;16.445,75;7.934,25;2,5
18.12.2023;19:00;19:15;16.476;7.819;2,25
18.12.2023;19:15;19:30;16.342,25;7.718,75;8,5
18.12.2023;19:30;19:45;16.118,75;7.323,5;6,75
18.12.2023;19:45;20:00;15.966,25;7.076,75;10,5
18.12.2023;20:00;20:15;15.882,5;6.884,75;5,25
18.12.2023;20:15;20:30;15.598,75;6.573,5;2,75
18.12.2023;20:30;20:45;15.430,5;6.327;15,75
18.12.2023;20:45;21:00;15.290,5;6.212;147,5
18.12.2023;21:00;21:15;15.119;6.029,25;109,75
18.12.2023;21:15;21:30;14.891,75;5.683,5;94,75
18.12.2023;21:30;21:45;14.712;5.504,75;125,5
18.12.2023;21:45;22:00;14.496;5.307,5;294
18.12.2023;22:00;22:15;14.351;5.408,25;76,25
18.12.2023;22:15;22:30;14.067,5;5.139,25;104
18.12.2023;22:30;22:45;13.846,5;4.905,25;229,75
18.12.2023;22:45;23:00;13.692,5;4.708,25;401,5
18.12.2023;23:00;23:15;13.400,25;4.699,25;461,25
18.12.2023;23:15;23:30;13.195;4.443;641,5
18.12.2023;23:30;23:45;12.875,5;4.229;914,25
18.12.2023;23:45;00:00;12.743,5;4.103,25;1.054,75
19.12.2023;00:00;00:15;12.499,75;3.797,5;935,75
19.12.2023;00:15;00:30;12.272,5;3.506,25;1.039,25
19.12.2023;00:30;00:45;12.124;3.442;1.186
19.12.2023;00:45;01:00;11.944,75;3.299,5;1.369,75
19.12.2023;01:00;01:15;11.842;3.241,25;1.452,75
19.12.2023;01:15;01:30;11.628;3.187,5;1.492,25
19.12.2023;01:30;01:45;11.597;3.189,5;1.470
19.12.2023;01:45;02:00;11.517;3.184;1.477,25
19.12.2023;02:00;02:15;11.386,25;3.112;1.446,5
19.12.2023;02:15;02:30;11.323,5;3.172;1.407,75
19.12.2023;02:30;02:45;11.356,75;3.351,75;1.399,75
19.12.2023;02:45;03:00;11.344,25;3.465,5;1.293,25
19.12.2023;03:00;03:15;11.379,25;3.543,5;1.395
19.12.2023;03:15;03:30;11.390,5;3.641;1.342,5
19.12.2023;03:30;03:45;11.356,25;3.809,5;1.255,25
19.12.2023;03:45;04:00;11.399;3.965,75;1.160
19.12.2023;04:00;04:15;11.521,75;4.123,75;1.159,75
19.12.2023;04:15;04:30;11.597,75;4.282,25;1.113,5
19.12.2023;04:30;04:45;11.679,25;4.473;994,75
19.12.2023;04:45;05:00;11.745,75;4.653,25;942,25
19.12.2023;05:00;05:15;12.096;4.861,5;1.221,25
19.12.2023;05:15;05:30;12.293,25;5.114,5;1.123,5
19.12.2023;05:30;05:45;12.455,5;5.337;940
19.12.2023;05:45;06:00;12.731,25;5.713,5;648,5
19.12.2023;06:00;06:15;13.359,25;6.349,5;890
19.12.2023;06:15;06:30;13.957;7.023;341,25
19.12.2023;06:30;06:45;14.335;7.465,75;54,5
19.12.2023;06:45;07:00;14.747,75;7.863,5;10,75
19.12.2023;07:00;07:15;15.284;8.337,5;167,25
19.12.2023;07:15;07:30;15.534,5;8.568;37,5
19.12.2023;07:30;07:45;15.756,25;8.868;10,75
19.12.2023;07:45;08:00;16.009,75;9.259,25;3,5
19.12.2023;08:00;08:15;16.324,5;9.628;1,25
19.12.2023;08:15;08:30;16.390,25;9.704,75;0,75
19.12.2023;08:30;08:45;16.453,25;9.594,5;0,5
19.12.2023;08:45;09:00;16.456,75;9.339,5;0,5
19.12.2023;09:00;09:15;16.416,75;9.152,25;0,5
19.12.2023;09:15;09:30;16.507,75;9.098,5;0,75
19.12.2023;09:30;09:45;16.484;8.795,5;1,25
19.12.2023;09:45;10:00;16.501,25;8.519;10,5
19.12.2023;10:00;10:15;16.469,25;8.281;10,25
19.12.2023;10:15;10:30;16.507;8.080,75;10,25
19.12.2023;10:30;10:45;16.471,75;7.805,25;41,5
19.12.2023;10:45;11:00;16.542,75;7.633,25;106,5
19.12.2023;11:00;11:15;16.571,25;7.464,75;4
19.12.2023;11:15;11:30;16.642,75;7.290;3,5
19.12.2023;11:30;11:45;16.692,5;7.150;72,25
19.12.2023;11:45;12:00;16.715,5;7.129;102,75
19.12.2023;12:00;12:15;16.618;6.792,25;206,25
19.12.2023;12:15;12:30;16.584,25;6.729,5;328,25
19.12.2023;12:30;12:45;16.629,25;6.880;369,75
19.12.2023;12:45;13:00;16.550,5;6.898,5;376,5
19.12.2023;13:00;13:15;16.587,5;7.131;110
19.12.2023;13:15;13:30;16.420,5;7.002;34,25
19.12.2023;13:30;13:45;16.299,75;7.087,25;32,25
19.12.2023;13:45;14:00;16.251,75;7.143,5;17,25
19.12.2023;14:00;14:15;16.255;7.375,75;68,75
19.12.2023;14:15;14:30;16.193,25;7.630;28,75
19.12.2023;14:30;14:45;16.125;7.664,25;2,25
19.12.2023;14:45;15:00;16.086,25;7.800;2
19.12.2023;15:00;15:15;16.153;8.013;35,75
19.12.2023;15:15;15:30;16.084,5;8.059,75;8
19.12.2023;15:30;15:45;16.025,5;8.122;2,25
19.12.2023;15:45;16:00;15.905,25;8.239;2
19.12.2023;16:00;16:15;16.105,25;8.656,25;51,5
19.12.2023;16:15;16:30;16.025,25;8.687,5;16,75
19.12.2023;16:30;16:45;16.082,25;8.803,75;1,5
19.12.2023;16:45;17:00;15.985,75;8.765,25;1,5
19.12.2023;17:00;17:15;16.161,25;8.934;1,5
19.12.2023;17:15;17:30;16.234,75;8.891,75;1,5
19.12.2023;17:30;17:45;16.330,25;9.083,75;1,5
19.12.2023;17:45;18:00;16.257,25;9.085,5;2,25
19.12.2023;18:00;18:15;16.250,5;9.191,75;2,5
19.12.2023;18:15;18:30;16.184,75;9.161;2,5
19.12.2023;18:30;18:45;16.171,5;9.214,75;2,25
19.12.2023;18:45;19:00;16.131,5;9.192,75;2,5
19.12.2023;19:00;19:15;15.924,75;8.994,5;2,25
19.12.2023;19:15;19:30;15.718;8.840,25;2,5
19.12.2023;19:30;19:45;15.507,75;8.600,5;22,25
19.12.2023;19:45;20:00;15.389,75;8.490,5;116
19.12.2023;20:00;20:15;15.167;8.346,75;12,25
19.12.2023;20:15;20:30;14.919;8.123,75;2
19.12.2023;20:30;20:45;14.684,5;7.872,75;42,75
19.12.2023;20:45;21:00;14.468,75;7.704,75;114,5
19.12.2023;21:00;21:15;14.225,25;7.483,5;20,5
19.12.2023;21:15;21:30;14.041;7.336,5;4
19.12.2023;21:30;21:45;13.882;7.227,25;72,25
19.12.2023;21:45;22:00;13.696,5;6.940,25;235
19.12.2023;22:00;22:15;13.521,25;6.697;27,75
19.12.2023;22:15;22:30;13.390,25;6.553,5;105,75
19.12.2023;22:30;22:45;13.182,5;6.360;37,25
19.12.2023;22:45;23:00;12.953;6.089,75;94,25
19.12.2023;23:00;23:15;12.714,5;5.814,25;90,5
19.12.2023;23:15;23:30;12.486,25;5.570;151
19.12.2023;23:30;23:45;12.282;5.298,5;238
19.12.2023;23:45;00:00;12.032;5.012,5;339
20.12.2023;00:00;00:15;11.623,25;4.719,75;377,25
20.12.2023;00:15;00:30;11.487,5;4.635,5;485
20.12.2023;00:30;00:45;11.403,75;4.537,25;811,25
20.12.2023;00:45;01:00;11.290,25;4.337,75;977,75
20.12.2023;01:00;01:15;11.120;4.120,75;708,75
20.12.2023;01:15;01:30;11.052,5;3.950,25;888,5
20.12.2023;01:30;01:45;10.878,5;3.810,5;1.155
20.12.2023;01:45;02:00;10.901,25;3.848,25;1.231,25
20.12.2023;02:00;02:15;10.714,25;3.654,5;1.122,5
20.12.2023;02:15;02:30;10.709;3.583,25;1.225,5
20.12.2023;02:30;02:45;10.747;3.537,25;1.272,25
20.12.2023;02:45;03:00;10.654,75;3.331,25;1.428,25
20.12.2023;03:00;03:15;10.711;3.216;1.406,25
20.12.2023;03:15;03:30;10.837;3.148,75;1.486,25
20.12.2023;03:30;03:45;10.994;3.146,5;1.531,75
20.12.2023;03:45;04:00;11.076;3.081;1.539,25
20.12.2023;04:00;04:15;11.147,5;3.343;1.380,5
20.12.2023;04:15;04:30;11.167,5;3.212;1.381,75
20.12.2023;04:30;04:45;11.176,75;3.045;1.462
20.12.2023;04:45;05:00;11.431;3.105,5;1.416,25
20.12.2023;05:00;05:15;11.764;3.171,75;1.297,5
20.12.2023;05:15;05:30;11.948,25;3.510,5;1.181,75
20.12.2023;05:30;05:45;12.216,25;3.753,75;1.019,25
20.12.2023;05:45;06:00;12.590,25;4.009,25;766,75
20.12.2023;06:00;06:15;13.218;4.624,25;740,25
20.12.2023;06:15;06:30;13.525,25;4.745;260
20.12.2023;06:30;06:45;13.834,5;5.058,75;91,75
20.12.2023;06:45;07:00;14.245,75;5.561,25;66
20.12.2023;07:00;07:15;14.805,25;5.758,25;216,5
20.12.2023;07:15;07:30;15.205,5;5.896,25;62
20.12.2023;07:30;07:45;15.387,25;5.906,75;6,5
20.12.2023;07:45;08:00;15.639,75;6.043,75;20
20.12.2023;08:00;08:15;15.888,5;6.176,25;2
20.12.2023;08:15;08:30;16.135,25;6.230;1,5
20.12.2023;08:30;08:45;16.317,75;6.182,5;1,5
20.12.2023;08:45;09:00;16.257,25;6.115;1,5
20.12.2023;09:00;09:15;16.144;6.115;1,75
20.12.2023;09:15;09:30;16.248,5;6.131,25;1,5
20.12.2023;09:30;09:45;16.281;5.987;14
20.12.2023;09:45;10:00;16.284,25;5.798,5;61,75
20.12.2023;10:00;10:15;16.305,25;5.600;5
20.12.2023;10:15;10:30;16.367,5;5.500;15,25
20.12.2023;10:30;10:45;16.232,25;5.106,5;129,5
20.12.2023;10:45;11:00;16.291,75;4.906;252,75
20.12.2023;11:00;11:15;16.301,25;4.803,25;192
20.12.2023;11:15;11:30;16.413;4.697,75;354,75
20.12.2023;11:30;11:45;16.734,75;4.940,25;417,25
20.12.2023;11:45;12:00;16.667,5;4.810,25;494,25
20.12.2023;12:00;12:15;16.578,75;4.581;437,25
20.12.2023;12:15;12:30;16.535,25;4.324,5;403,5
20.12.2023;12:30;12:45;16.496,25;4.334;412,75
20.12.2023;12:45;13:00;16.446,25;4.385,75;398
20.12.2023;13:00;13:15;16.456,75;4.303,75;380,25
20.12.2023;13:15;13:30;16.389;4.326,5;211,75
20.12.2023;13:30;13:45;16.342,75;4.359;100
20.12.2023;13:45;14:00;16.235,5;4.344,25;109,75
20.12.2023;14:00;14:15;16.157;4.247,25;329
20.12.2023;14:15;14:30;16.067;4.404,5;124,5
20.12.2023;14:30;14:45;15.982,25;4.537;40
20.12.2023;14:45;15:00;15.857,5;4.490,75;52,75
20.12.2023;15:00;15:15;16.036;4.695,5;672,75
20.12.2023;15:15;15:30;16.005,25;4.793,5;659,25
20.12.2023;15:30;15:45;16.018,5;4.837;495,5
20.12.2023;15:45;16:00;15.913,25;4.846,5;289,75
20.12.2023;16:00;16:15;15.994,25;5.050,75;343
20.12.2023;16:15;16:30;15.955,5;5.106,25;359,75
20.12.2023;16:30;16:45;16.084;5.397;209,5
20.12.2023;16:45;17:00;16.207,5;5.591,25;22,75
20.12.2023;17:00;17:15;16.101,75;5.523,25;1
20.12.2023;17:15;17:30;16.210,5;5.746,75;1
20.12.2023;17:30;17:45;16.099,5;5.849,5;0,75
20.12.2023;17:45;18:00;16.029,75;5.987,5;0,75
20.12.2023;18:00;18:15;15.974,5;6.172,5;0,75
20.12.2023;18:15;18:30;15.955;6.210,5;1,5
20.12.2023;18:30;18:45;15.888,5;6.226,25;1,5
20.12.2023;18:45;19:00;15.754;6.306;1,75
20.12.2023;19:00;19:15;15.622,25;6.331,75;1
20.12.2023;19:15;19:30;15.494,75;6.286,5;0,25
20.12.2023;19:30;19:45;15.497,5;6.328,5;0,5
20.12.2023;19:45;20:00;15.420;6.139,75;1,75
20.12.2023;20:00;20:15;15.199,5;5.786,75;23,25
20.12.2023;20:15;20:30;14.865,5;5.281;16,25
20.12.2023;20:30;20:45;14.707,5;5.035;53,5
20.12.2023;20:45;21:00;14.575,25;4.774,5;88,5
20.12.2023;21:00;21:15;14.302;4.393,25;98,5
20.12.2023;21:15;21:30;14.144,5;4.202,25;214,25
20.12.2023;21:30;21:45;13.962,75;4.025,75;379,25
20.12.2023;21:45;22:00;13.807,75;3.837,75;491
20.12.2023;22:00;22:15;13.598,75;3.939,5;103
20.12.2023;22:15;22:30;13.401,25;3.674,25;139,25
20.12.2023;22:30;22:45;13.181,5;3.509,75;213
20.12.2023;22:45;23:00;12.954,25;3.311,5;363
20.12.2023;23:00;23:15;12.693,25;3.166;185,25
20.12.2023;23:15;23:30;12.467,25;2.897,25;255,75
20.12.2023;23:30;23:45;12.330;2.651,75;514,75
20.12.2023;23:45;00:00;12.105;2.361,25;759,25
21.12.2023;00:00;00:15;11.872,75;1.997,5;583,75
21.12.2023;00:15;00:30;11.699,75;1.876,75;656,5
21.12.2023;00:30;00:45;11.485;1.670,75;757,75
21.12.2023;00:45;01:00;11.365,25;1.489;844
21.12.2023;01:00;01:15;11.181,25;1.141;763
21.12.2023;01:15;01:30;11.039,25;999;859,75
21.12.2023;01:30;01:45;10.693,25;555;1.190
21.12.2023;01:45;02:00;10.609,5;430,75;1.312,75
21.12.2023;02:00;02:15;10.564,25;316,25;1.385
21.12.2023;02:15;02:30;10.602;369,25;1.451,25
21.12.2023;02:30;02:45;10.577;292;1.557
21.12.2023;02:45;03:00;10.466,25;142;1.610,5
21.12.2023;03:00;03:15;10.417,25;82,5;1.638,25
21.12.2023;03:15;03:30;10.502,75;136,5;1.659,75
21.12.2023;03:30;03:45;10.568,5;86,5;1.683
21.12.2023;03:45;04:00;10.568,5;103,75;1.672,5
21.12.2023;04:00;04:15;10.654,75;202,75;1.645
21.12.2023;04:15;04:30;10.742,75;220;1.668
21.12.2023;04:30;04:45;10.879,25;282,25;1.633,75
21.12.2023;04:45;05:00;11.065,75;424,75;1.608,5
21.12.2023;05:00;05:15;11.229,5;620,25;1.603,25
21.12.2023;05:15;05:30;11.396,75;666,5;1.577,5
21.12.2023;05:30;05:45;11.746,75;915,5;1.256,75
21.12.2023;05:45;06:00;12.109,5;1.168,5;1.203,25
21.12.2023;06:00;06:15;12.579;1.518,5;1.099,5
21.12.2023;06:15;06:30;12.982,25;1.597,25;950,5
21.12.2023;06:30;06:45;13.423,5;1.837,5;759,25
21.12.2023;06:45;07:00;13.746,75;2.085,5;451,5
21.12.2023;07:00;07:15;14.116,5;2.249,25;296,75
21.12.2023;07:15;07:30;14.418,5;2.417;177,25
21.12.2023;07:30;07:45;14.738;2.517,25;30,75
21.12.2023;07:45;08:00;15.064;2.637,25;16,75
21.12.2023;08:00;08:15;15.442,5;2.717,25;2,5
21.12.2023;08:15;08:30;15.720,5;2.903,5;2,5
21.12.2023;08:30;08:45;15.738,75;2.789,5;14
21.12.2023;08:45;09:00;15.919,25;2.829,75;24,5
21.12.2023;09:00;09:15;16.108;2.982;24,25
21.12.2023;09:15;09:30;16.190;3.054,25;24,5
21.12.2023;09:30;09:45;16.303,5;3.095,25;24,5
21.12.2023;09:45;10:00;16.285,75;3.006,5;24,75
21.12.2023;10:00;10:15;16.313,25;2.993,25;67,25
21.12.2023;10:15;10:30;16.381;3.054,25;78,75
21.12.2023;10:30;10:45;16.498,75;3.128,75;78,75
21.12.2023;10:45;11:00;16.343,25;2.861,5;35,5
21.12.2023;11:00;11:15;16.242,75;2.641,25;22,5
21.12.2023;11:15;11:30;16.368;2.767,5;26,75
21.12.2023;11:30;11:45;16.384,25;2.774,75;16,5
21.12.2023;11:45;12:00;16.403,5;2.839;5,75
21.12.2023;12:00;12:15;16.347,75;2.809;2,5
21.12.2023;12:15;12:30;16.352,75;2.804,75;2,25
21.12.2023;12:30;12:45;16.353,25;2.695,5;28,75
21.12.2023;12:45;13:00;16.229;2.547;20,25
21.12.2023;13:00;13:15;16.226,5;2.552,5;34,5
21.12.2023;13:15;13:30;16.243,25;2.719,25;37,25
21.12.2023;13:30;13:45;16.196,5;2.713,5;93,75
21.12.2023;13:45;14:00;16.111;2.749,25;149,75
21.12.2023;14:00;14:15;15.984,25;2.893,5;119,5
21.12.2023;14:15;14:30;15.949,5;2.936;82,5
21.12.2023;14:30;14:45;15.877,75;3.038;34,5
21.12.2023;14:45;15:00;15.758,25;2.869;24,75
21.12.2023;15:00;15:15;15.793,5;2.909,25;69
21.12.2023;15:15;15:30;15.690,5;2.988,25;26,75
21.12.2023;15:30;15:45;15.617;2.827,5;22
21.12.2023;15:45;16:00;15.630,75;3.028,75;22
21.12.2023;16:00;16:15;15.675,25;3.087,75;66
21.12.2023;16:15;16:30;15.685;3.125,5;22
21.12.2023;16:30;16:45;15.755,5;3.259,75;5
21.12.2023;16:45;17:00;15.970,75;3.514,75;2,25
21.12.2023;17:00;17:15;15.947,25;3.634,75;3,5
21.12.2023;17:15;17:30;15.985,25;3.751;47,75
21.12.2023;17:30;17:45;16.108,5;3.867,75;50
21.12.2023;17:45;18:00;16.121,75;3.804,75;53,75
21.12.2023;18:00;18:15;16.030;3.620,75;29
21.12.2023;18:15;18:30;16.007,5;3.652,25;9,5
21.12.2023;18:30;18:45;15.895;3.555;25,75
21.12.2023;18:45;19:00;15.810,5;3.597,75;57
21.12.2023;19:00;19:15;15.677,5;3.527;4,25
21.12.2023;19:15;19:30;15.543,5;3.389,5;3,5
21.12.2023;19:30;19:45;15.322,25;3.095,5;47,25
21.12.2023;19:45;20:00;15.349,5;3.104,75;112,75
21.12.2023;20:00;20:15;15.197,25;2.921,25;44,5
21.12.2023;20:15;20:30;14.986,5;2.646,5;67,75
21.12.2023;20:30;20:45;14.673,25;2.355,5;194
21.12.2023;20:45;21:00;14.501,5;2.369;438
21.12.2023;21:00;21:15;14.295,75;2.101;224,25
21.12.2023;21:15;21:30;14.152;2.148,25;295,25
21.12.2023;21:30;21:45;13.935,5;2.012,75;498,5
21.12.2023;21:45;22:00;13.816,5;1.971,75;672,25
21.12.2023;22:00;22:15;13.606,5;2.190,75;191,5
21.12.2023;22:15;22:30;13.403;2.063,75;230,75
21.12.2023;22:30;22:45;13.178,75;1.961;258,5
21.12.2023;22:45;23:00;12.858,25;1.666,25;446
21.12.2023;23:00;23:15;12.625,5;1.376;449,5
21.12.2023;23:15;23:30;12.409,75;1.162;590,75
21.12.2023;23:30;23:45;12.201,5;986,75;824,5
21.12.2023;23:45;00:00;12.126;890,25;939,25
22.12.2023;00:00;00:15;12.050,75;876,5;1.026,25
22.12.2023;00:15;00:30;11.917;640,75;1.242,5
22.12.2023;00:30;00:45;11.824,25;527,75;1.361
22.12.2023;00:45;01:00;11.670;429,25;1.472,25
22.12.2023;01:00;01:15;11.397,25;312,75;1.353,5
22.12.2023;01:15;01:30;11.228,75;246,5;1.346,5
22.12.2023;01:30;01:45;11.145,5;-48;1.493,75
22.12.2023;01:45;02:00;11.070,25;-89,25;1.636,5
22.12.2023;02:00;02:15;10.978,5;-287,25;1.630,5
22.12.2023;02:15;02:30;10.962,75;-141,75;1.688
22.12.2023;02:30;02:45;10.859,75;-130,75;1.665,5
22.12.2023;02:45;03:00;10.979;-75,5;1.739,5
22.12.2023;03:00;03:15;10.933,25;143,75;1.704,5
22.12.2023;03:15;03:30;10.961,5;242,5;1.696,25
22.12.2023;03:30;03:45;11.022,25;165;1.690,5
22.12.2023;03:45;04:00;11.043,5;247;1.688
22.12.2023;04:00;04:15;11.215,75;311;1.614,25
22.12.2023;04:15;04:30;11.212;240,5;1.631,25
22.12.2023;04:30;04:45;11.314,5;251,75;1.632,25
22.12.2023;04:45;05:00;11.426,5;251,5;1.633,25
22.12.2023;05:00;05:15;11.502,75;451,75;1.571
22.12.2023;05:15;05:30;11.624,5;439,75;1.473
22.12.2023;05:30;05:45;11.889,25;626;1.438,5
22.12.2023;05:45;06:00;12.135,75;701,75;1.347,5
22.12.2023;06:00;06:15;12.626,75;789,75;1.308,5
22.12.2023;06:15;06:30;12.904,5;795;1.155,75
22.12.2023;06:30;06:45;13.269,5;1.039,5;873,25
22.12.2023;06:45;07:00;13.681;1.508,75;422,25
22.12.2023;07:00;07:15;13.941;1.735,25;446,25
22.12.2023;07:15;07:30;14.184;1.903,75;219,75
22.12.2023;07:30;07:45;14.417,75;2.044,25;140,25
22.12.2023;07:45;08:00;14.691;2.348,75;97,5
22.12.2023;08:00;08:15;15.075,5;2.582,25;111,75
22.12.2023;08:15;08:30;15.212,25;2.706,75;82,5
22.12.2023;08:30;08:45;15.322;2.781;73,75
22.12.2023;08:45;09:00;15.294,5;2.752,5;106,75
22.12.2023;09:00;09:15;15.474;2.782,5;79,75
22.12.2023;09:15;09:30;15.566;2.860;145,75
22.12.2023;09:30;09:45;15.570,25;2.846,25;223
22.12.2023;09:45;10:00;15.595,5;2.847,75;255,75
22.12.2023;10:00;10:15;15.570,75;2.687,25;58,5
22.12.2023;10:15;10:30;15.517,25;2.659,25;58,25
22.12.2023;10:30;10:45;15.562,25;2.703,5;57,75
22.12.2023;10:45;11:00;15.580,5;2.674;76
22.12.2023;11:00;11:15;15.552,75;2.614,5;225,75
22.12.2023;11:15;11:30;15.717,25;2.755,75;253,75
22.12.2023;11:30;11:45;15.657,5;2.745,75;143,25
22.12.2023;11:45;12:00;15.693;2.846,75;202,5
22.12.2023;12:00;12:15;15.496,75;2.811,5;339,75
22.12.2023;12:15;12:30;15.356,75;2.855;398
22.12.2023;12:30;12:45;15.252,5;2.758,75;411,75
22.12.2023;12:45;13:00;15.191,75;2.607,75;407
22.12.2023;13:00;13:15;15.083,25;2.596;437,5
22.12.2023;13:15;13:30;14.940,75;2.576,25;432,25
22.12.2023;13:30;13:45;14.818,75;2.754,5;409,25
22.12.2023;13:45;14:00;14.699;2.846,75;435,25
22.12.2023;14:00;14:15;14.581,75;3.078,5;453,5
22.12.2023;14:15;14:30;14.383;2.980,5;474,5
22.12.2023;14:30;14:45;14.361;2.979,5;375,5
22.12.2023;14:45;15:00;14.268,5;2.968,5;384
22.12.2023;15:00;15:15;14.384;3.168;460,25
22.12.2023;15:15;15:30;14.349;3.234,25;361,25
22.12.2023;15:30;15:45;14.483;3.236,25;105,25
22.12.2023;15:45;16:00;14.441,5;3.111,75;93,75
22.12.2023;16:00;16:15;14.742;3.176;83,75
22.12.2023;16:15;16:30;14.914,75;3.391,25;39
22.12.2023;16:30;16:45;15.064;3.696,25;31,75
22.12.2023;16:45;17:00;15.193,5;3.865;2,75
22.12.2023;17:00;17:15;15.187,75;3.898,5;3
22.12.2023;17:15;17:30;15.044;3.710;2,75
22.12.2023;17:30;17:45;15.119,75;3.781;1,75
22.12.2023;17:45;18:00;15.133,75;3.666,25;1,5
22.12.2023;18:00;18:15;15.176,25;3.583,25;100,5
22.12.2023;18:15;18:30;15.208,5;3.731,25;149,75
22.12.2023;18:30;18:45;15.205,25;3.770,5;209
22.12.2023;18:45;19:00;15.022,5;3.597;226,5
22.12.2023;19:00;19:15;14.806,5;3.307;206
22.12.2023;19:15;19:30;14.801;3.202,75;306,5
22.12.2023;19:30;19:45;14.634;3.180,75;314,25
22.12.2023;19:45;20:00;14.350,5;3.049,25;431,75
