Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
28.11.2023;13:30;13:45;17.454,25;14.827,5;124,75
28.11.2023;13:45;14:00;17.364;14.800;54,5
28.11.2023;14:00;14:15;17.283,75;14.782,75;142,5
28.11.2023;14:15;14:30;17.258,75;14.757,75;197,25
28.11.2023;14:30;14:45;17.266,5;14.778,25;261,5
28.11.2023;14:45;15:00;17.229;14.836,5;325,5
28.11.2023;15:00;15:15;17.222,5;14.888,75;302,5
28.11.2023;15:15;15:30;17.147,75;14.814;263
28.11.2023;15:30;15:45;17.136;14.813;147,25
28.11.2023;15:45;16:00;17.182,75;14.825,75;132,5
28.11.2023;16:00;16:15;17.314,5;14.908,75;138,5
28.11.2023;16:15;16:30;17.409;14.967,75;124,5
28.11.2023;16:30;16:45;17.420;14.954,5;105,75
28.11.2023;16:45;17:00;17.547,75;15.038;93
28.11.2023;17:00;17:15;17.644,25;15.160,5;5,5
28.11.2023;17:15;17:30;17.615,5;15.174,75;4
28.11.2023;17:30;17:45;17.675,5;15.181;2,75
28.11.2023;17:45;18:00;17.680,25;15.151,5;3
28.11.2023;18:00;18:15;17.572,25;15.033,5;3,25
28.11.2023;18:15;18:30;17.441,25;14.889;2
28.11.2023;18:30;18:45;17.296,5;14.736,25;14,5
28.11.2023;18:45;19:00;17.223,75;14.599,75;48,5
28.11.2023;19:00;19:15;17.172,5;14.460;4,5
28.11.2023;19:15;19:30;17.091;14.296,75;16,25
28.11.2023;19:30;19:45;16.863;14.010,25;31,25
28.11.2023;19:45;20:00;16.776,75;13.855,25;45,25
28.11.2023;20:00;20:15;16.440,75;13.585,75;1,75
28.11.2023;20:15;20:30;16.258,5;13.255,75;3,75
28.11.2023;20:30;20:45;15.951;12.922,5;9,5
28.11.2023;20:45;21:00;15.783,25;12.702,25;233,5
28.11.2023;21:00;21:15;15.572,25;12.386,5;65
28.11.2023;21:15;21:30;15.397,75;12.009,5;152
28.11.2023;21:30;21:45;15.246;11.633;240
28.11.2023;21:45;22:00;15.069,25;11.347,25;354,75
28.11.2023;22:00;22:15;14.984,5;11.248,25;250
28.11.2023;22:15;22:30;14.802,75;11.086;205
28.11.2023;22:30;22:45;14.496,5;10.648,25;218,5
28.11.2023;22:45;23:00;14.353;10.204,75;400,25
28.11.2023;23:00;23:15;14.028,5;9.667,25;415,75
28.11.2023;23:15;23:30;13.959,75;9.585,75;635
28.11.2023;23:30;23:45;13.818,5;9.326,5;1.012,25
28.11.2023;23:45;00:00;13.606,75;9.023,25;1.182,25
29.11.2023;00:00;00:15;13.508;8.807;995,5
29.11.2023;00:15;00:30;13.310,5;8.539,75;1.132,75
29.11.2023;00:30;00:45;13.165,5;8.287;1.301,5
29.11.2023;00:45;01:00;13.032;8.018,75;1.362
29.11.2023;01:00;01:15;12.734,5;7.505,25;1.004,25
29.11.2023;01:15;01:30;12.736,25;7.363,5;1.308,25
29.11.2023;01:30;01:45;12.717,75;7.305,75;1.308,25
29.11.2023;01:45;02:00;12.624,5;7.048;1.330
29.11.2023;02:00;02:15;12.452,25;6.683,75;1.248,5
29.11.2023;02:15;02:30;12.431,5;6.606,75;1.307,25
29.11.2023;02:30;02:45;12.470,25;6.527,5;1.304,75
29.11.2023;02:45;03:00;12.478;6.429,5;1.352,5
29.11.2023;03:00;03:15;12.394,25;6.236,25;1.291
29.11.2023;03:15;03:30;12.500,25;6.189,5;1.419,25
29.11.2023;03:30;03:45;12.571,5;6.138;1.409
29.11.2023;03:45;04:00;12.579,5;6.036,75;1.376,5
29.11.2023;04:00;04:15;12.728;6.103,5;1.240,75
29.11.2023;04:15;04:30;12.778,75;6.004,75;1.226,25
29.11.2023;04:30;04:45;12.950,75;6.075,25;1.245,5
29.11.2023;04:45;05:00;13.106;6.197;1.206,5
29.11.2023;05:00;05:15;13.201,75;6.272;1.102,75
29.11.2023;05:15;05:30;13.351;6.446,75;1.082,5
29.11.2023;05:30;05:45;13.692,75;6.734,5;1.055
29.11.2023;05:45;06:00;14.051,25;7.078,25;832,75
29.11.2023;06:00;06:15;14.735,75;7.737;729,5
29.11.2023;06:15;06:30;15.201;8.200,5;402,75
29.11.2023;06:30;06:45;15.587,75;8.591,5;362,75
29.11.2023;06:45;07:00;15.863,25;8.901;282,5
29.11.2023;07:00;07:15;16.346;9.406,5;305,75
29.11.2023;07:15;07:30;16.563,5;9.679;256,25
29.11.2023;07:30;07:45;16.740,25;9.891,5;227,75
29.11.2023;07:45;08:00;16.956,25;10.164,75;97,75
29.11.2023;08:00;08:15;17.180,75;10.512,75;167,25
29.11.2023;08:15;08:30;17.326,75;10.738;102,75
29.11.2023;08:30;08:45;17.507,5;10.954;83,75
29.11.2023;08:45;09:00;17.565,25;11.041;6,75
29.11.2023;09:00;09:15;17.453;11.007,75;78
29.11.2023;09:15;09:30;17.538,75;11.197;64,25
29.11.2023;09:30;09:45;17.575,75;11.253;4,75
29.11.2023;09:45;10:00;17.628;11.324,5;1,25
29.11.2023;10:00;10:15;17.526,5;11.217,5;1,25
29.11.2023;10:15;10:30;17.613;11.332;1,25
29.11.2023;10:30;10:45;17.585,75;11.315;5,75
29.11.2023;10:45;11:00;17.683,5;11.448,75;3,25
29.11.2023;11:00;11:15;17.795,25;11.523,25;346,5
29.11.2023;11:15;11:30;17.767,75;11.518,25;455,25
29.11.2023;11:30;11:45;17.681,75;11.428;372
29.11.2023;11:45;12:00;17.665,25;11.449;348
29.11.2023;12:00;12:15;17.604,75;11.418,75;488
29.11.2023;12:15;12:30;17.532,75;11.389,25;446,25
29.11.2023;12:30;12:45;17.528,75;11.409,5;350,25
29.11.2023;12:45;13:00;17.497,75;11.468;313,25
29.11.2023;13:00;13:15;17.581,25;11.664,75;412
29.11.2023;13:15;13:30;17.493,25;11.689,25;306,5
29.11.2023;13:30;13:45;17.354,5;11.740,75;98,25
29.11.2023;13:45;14:00;17.231,25;11.729;47,5
29.11.2023;14:00;14:15;17.307,25;11.930,75;209
29.11.2023;14:15;14:30;17.201,25;12.052;21,25
29.11.2023;14:30;14:45;17.026;12.130,5;3
29.11.2023;14:45;15:00;16.926,25;12.243,25;1,5
29.11.2023;15:00;15:15;16.974,5;12.462;39
29.11.2023;15:15;15:30;16.827,5;12.485;29
29.11.2023;15:30;15:45;16.828;12.633;2,25
29.11.2023;15:45;16:00;16.763,75;12.722,5;1,75
29.11.2023;16:00;16:15;16.849,5;12.941,5;1,5
29.11.2023;16:15;16:30;17.045,25;13.246,25;1,75
29.11.2023;16:30;16:45;17.136,25;13.375;1
29.11.2023;16:45;17:00;17.315,5;13.571,25;0,25
29.11.2023;17:00;17:15;17.368,75;13.658,25;0,25
29.11.2023;17:15;17:30;17.433,25;13.772,5;0,25
29.11.2023;17:30;17:45;17.444;13.864,75;0,75
29.11.2023;17:45;18:00;17.413,75;13.907;1,25
29.11.2023;18:00;18:15;17.360,5;13.930,75;1
29.11.2023;18:15;18:30;17.280,75;13.868,25;0,25
29.11.2023;18:30;18:45;17.239,25;13.845,75;0,25
29.11.2023;18:45;19:00;17.121;13.804,25;0,25
29.11.2023;19:00;19:15;17.036,25;13.797,75;0,25
29.11.2023;19:15;19:30;16.896,5;13.734,25;0,75
29.11.2023;19:30;19:45;16.782;13.731,5;0,5
29.11.2023;19:45;20:00;16.664,75;13.719;1,25
29.11.2023;20:00;20:15;16.414,25;13.608;2
29.11.2023;20:15;20:30;16.205,25;13.507,5;1,75
29.11.2023;20:30;20:45;15.943,75;13.376,5;2
29.11.2023;20:45;21:00;15.687,75;13.253,5;2
29.11.2023;21:00;21:15;15.489,5;13.180,25;4,25
29.11.2023;21:15;21:30;15.273;13.069,75;5
29.11.2023;21:30;21:45;15.051,5;12.973;13,5
29.11.2023;21:45;22:00;14.786;12.818,25;148,25
29.11.2023;22:00;22:15;14.685;12.826,5;54
29.11.2023;22:15;22:30;14.487,5;12.709,25;51,5
29.11.2023;22:30;22:45;14.228,5;12.545,5;112,5
29.11.2023;22:45;23:00;14.007,75;12.386,5;128
29.11.2023;23:00;23:15;13.977;12.423,25;309
29.11.2023;23:15;23:30;13.826,5;12.329,75;514,75
29.11.2023;23:30;23:45;13.667,25;12.169,75;737,5
29.11.2023;23:45;00:00;13.482,5;11.981,5;903,75
30.11.2023;00:00;00:15;13.353;11.837,25;965,75
30.11.2023;00:15;00:30;13.200,5;11.730,75;1.038
30.11.2023;00:30;00:45;13.075,5;11.713,25;1.084,25
30.11.2023;00:45;01:00;12.950,75;11.670,25;1.127,75
30.11.2023;01:00;01:15;12.793;11.566,25;1.099
30.11.2023;01:15;01:30;12.621,5;11.452,5;1.177,25
30.11.2023;01:30;01:45;12.591,5;11.469,25;1.199,5
30.11.2023;01:45;02:00;12.501;11.393,75;1.231
30.11.2023;02:00;02:15;12.426,75;11.334,75;1.212,75
30.11.2023;02:15;02:30;12.443;11.404,5;1.218,75
30.11.2023;02:30;02:45;12.422;11.495,75;1.182,5
30.11.2023;02:45;03:00;12.382,5;11.558,25;1.218,75
30.11.2023;03:00;03:15;12.326;11.564;1.224,75
30.11.2023;03:15;03:30;12.339;11.587,75;1.217,5
30.11.2023;03:30;03:45;12.391,5;11.647,75;1.211,25
30.11.2023;03:45;04:00;12.387,75;11.621,5;1.223
30.11.2023;04:00;04:15;12.547,25;11.785,25;1.206
30.11.2023;04:15;04:30;12.593,5;11.892,5;1.172
30.11.2023;04:30;04:45;12.722,25;12.070,75;1.094
30.11.2023;04:45;05:00;12.795,75;12.161,25;1.087,75
30.11.2023;05:00;05:15;13.107,5;12.471;1.129,75
30.11.2023;05:15;05:30;13.208,25;12.552,25;1.155,75
30.11.2023;05:30;05:45;13.517,25;12.880,75;1.103
30.11.2023;05:45;06:00;13.803,5;13.204,5;1.067,5
30.11.2023;06:00;06:15;14.475;13.903,25;923,5
30.11.2023;06:15;06:30;14.899,5;14.326,25;693,75
30.11.2023;06:30;06:45;15.229,25;14.640,5;331,75
30.11.2023;06:45;07:00;15.591,5;15.027;5
30.11.2023;07:00;07:15;16.045,75;15.485,5;148,25
30.11.2023;07:15;07:30;16.358;15.765,25;15,25
30.11.2023;07:30;07:45;16.515,25;15.887;1,5
30.11.2023;07:45;08:00;16.672,25;16.043;1,25
30.11.2023;08:00;08:15;16.934,5;16.314,75;0,75
30.11.2023;08:15;08:30;17.078,5;16.428,75;0,75
30.11.2023;08:30;08:45;17.229,25;16.535;1
30.11.2023;08:45;09:00;17.305,75;16.563,5;1,25
30.11.2023;09:00;09:15;17.320,75;16.506,5;1,25
30.11.2023;09:15;09:30;17.389,75;16.494,5;1,25
30.11.2023;09:30;09:45;17.511,25;16.537,25;4,5
30.11.2023;09:45;10:00;17.528,25;16.488,5;1,5
30.11.2023;10:00;10:15;17.509,75;16.431,75;1
30.11.2023;10:15;10:30;17.501;16.405;0,75
30.11.2023;10:30;10:45;17.556;16.422,75;17
30.11.2023;10:45;11:00;17.593,25;16.394,75;33,25
30.11.2023;11:00;11:15;17.677,25;16.460;0,75
30.11.2023;11:15;11:30;17.677;16.452,75;0,75
30.11.2023;11:30;11:45;17.633,5;16.425,75;1,25
30.11.2023;11:45;12:00;17.615;16.397;1
30.11.2023;12:00;12:15;17.496,75;16.295,5;1,25
30.11.2023;12:15;12:30;17.471,25;16.319;1
30.11.2023;12:30;12:45;17.458,25;16.350,5;1,75
30.11.2023;12:45;13:00;17.490,75;16.416,5;15
30.11.2023;13:00;13:15;17.508,25;16.445,75;35,25
30.11.2023;13:15;13:30;17.386,25;16.312,5;35,25
30.11.2023;13:30;13:45;17.336,25;16.258,5;35,25
30.11.2023;13:45;14:00;17.222,75;16.198,75;36,75
30.11.2023;14:00;14:15;17.171,75;16.231,25;60
30.11.2023;14:15;14:30;17.178,75;16.264,25;15,75
30.11.2023;14:30;14:45;17.134;16.250,75;25,5
30.11.2023;14:45;15:00;17.059,5;16.219;98
30.11.2023;15:00;15:15;17.019,75;16.237,75;3,25
30.11.2023;15:15;15:30;17.000,25;16.304;3,25
30.11.2023;15:30;15:45;16.928;16.303,25;21,25
30.11.2023;15:45;16:00;16.851,25;16.259,75;26
30.11.2023;16:00;16:15;16.957,5;16.372;93,25
30.11.2023;16:15;16:30;17.080,5;16.471,25;131
30.11.2023;16:30;16:45;17.292;16.635,25;2,75
30.11.2023;16:45;17:00;17.375,5;16.670,75;1,25
30.11.2023;17:00;17:15;17.424,25;16.674,25;0,75
30.11.2023;17:15;17:30;17.461,5;16.664,25;1
30.11.2023;17:30;17:45;17.536,25;16.721,75;1
30.11.2023;17:45;18:00;17.494,75;16.662,25;0,75
30.11.2023;18:00;18:15;17.457;16.602;1
30.11.2023;18:15;18:30;17.298,75;16.471,75;2,5
30.11.2023;18:30;18:45;17.277;16.460;3,25
30.11.2023;18:45;19:00;17.191,75;16.374,5;3,5
30.11.2023;19:00;19:15;17.081,25;16.302,5;2,25
30.11.2023;19:15;19:30;16.957,75;16.198,75;1,5
30.11.2023;19:30;19:45;16.810,5;16.078,5;11
30.11.2023;19:45;20:00;16.592;15.857,25;56,5
30.11.2023;20:00;20:15;16.360;15.634,75;10,25
30.11.2023;20:15;20:30;16.044,75;15.357,5;41,75
30.11.2023;20:30;20:45;15.855,25;15.180,75;117,25
30.11.2023;20:45;21:00;15.688,75;15.018,75;41
30.11.2023;21:00;21:15;15.407,75;14.750;47
30.11.2023;21:15;21:30;15.344,5;14.720,25;40,5
30.11.2023;21:30;21:45;15.224,5;14.622;111
30.11.2023;21:45;22:00;14.933,5;14.347,5;277
30.11.2023;22:00;22:15;14.847,5;14.259;217
30.11.2023;22:15;22:30;14.656,25;14.048;239
30.11.2023;22:30;22:45;14.432,25;13.830;322,75
30.11.2023;22:45;23:00;14.251,75;13.661,5;491
30.11.2023;23:00;23:15;14.021,75;13.450;686
30.11.2023;23:15;23:30;13.798,5;13.219,5;838,75
30.11.2023;23:30;23:45;13.624,5;13.037,25;875
30.11.2023;23:45;00:00;13.433,25;12.862,75;929
01.12.2023;00:00;00:15;13.172;12.593,75;970
01.12.2023;00:15;00:30;13.045;12.434,75;1.033,75
01.12.2023;00:30;00:45;12.942,75;12.306;1.083,75
01.12.2023;00:45;01:00;12.828,25;12.185,75;1.129
01.12.2023;01:00;01:15;12.683,25;12.063,25;1.014,75
01.12.2023;01:15;01:30;12.588,25;11.991,75;1.133,75
01.12.2023;01:30;01:45;12.487,75;11.875;1.236,5
01.12.2023;01:45;02:00;12.376,5;11.741;1.265
01.12.2023;02:00;02:15;12.294,75;11.612,25;1.265,25
01.12.2023;02:15;02:30;12.290,5;11.558,5;1.277,75
01.12.2023;02:30;02:45;12.301;11.505,25;1.310,75
01.12.2023;02:45;03:00;12.312;11.534,25;1.347
01.12.2023;03:00;03:15;12.271,25;11.554;1.303,25
01.12.2023;03:15;03:30;12.269,75;11.567,25;1.285,75
01.12.2023;03:30;03:45;12.317,5;11.557,5;1.292,75
01.12.2023;03:45;04:00;12.328,5;11.561,25;1.299,25
01.12.2023;04:00;04:15;12.477,25;11.691,5;1.301,25
01.12.2023;04:15;04:30;12.519,5;11.696,5;1.326
01.12.2023;04:30;04:45;12.573,75;11.738,25;1.255
01.12.2023;04:45;05:00;12.695,5;11.799,5;1.220,25
01.12.2023;05:00;05:15;12.961,75;12.051;1.203
01.12.2023;05:15;05:30;13.175,5;12.235;1.181,75
01.12.2023;05:30;05:45;13.374,75;12.414,25;1.049,5
01.12.2023;05:45;06:00;13.644,25;12.745;1.014,75
01.12.2023;06:00;06:15;14.273,75;13.406,5;1.174,75
01.12.2023;06:15;06:30;14.702,5;13.869,25;998,5
01.12.2023;06:30;06:45;15.088;14.246,25;854,75
01.12.2023;06:45;07:00;15.497,5;14.604,25;548,75
01.12.2023;07:00;07:15;15.996,75;15.053,5;526,25
01.12.2023;07:15;07:30;16.279,25;15.328;260,75
01.12.2023;07:30;07:45;16.444,5;15.534,25;24,75
01.12.2023;07:45;08:00;16.539,5;15.636,75;3
01.12.2023;08:00;08:15;16.786,25;15.837;2,25
01.12.2023;08:15;08:30;16.985,25;16.021,5;2,5
01.12.2023;08:30;08:45;17.177,25;16.255;1,75
01.12.2023;08:45;09:00;17.236;16.340,5;1
01.12.2023;09:00;09:15;17.266,75;16.364,25;1
01.12.2023;09:15;09:30;17.498,75;16.566,5;0,75
01.12.2023;09:30;09:45;17.506,25;16.588;0,75
01.12.2023;09:45;10:00;17.526,25;16.571,5;0,75
01.12.2023;10:00;10:15;17.585;16.608,75;0,75
01.12.2023;10:15;10:30;17.575,5;16.569,25;0,75
01.12.2023;10:30;10:45;17.606,75;16.590;0,75
01.12.2023;10:45;11:00;17.679;16.667;0,75
01.12.2023;11:00;11:15;17.585,25;16.587;0,75
01.12.2023;11:15;11:30;17.619,5;16.646,25;0,5
01.12.2023;11:30;11:45;17.670,75;16.697,5;0,5
01.12.2023;11:45;12:00;17.594,25;16.609,5;0,75
01.12.2023;12:00;12:15;17.582,75;16.587,25;0,5
01.12.2023;12:15;12:30;17.593,5;16.583,5;0,5
01.12.2023;12:30;12:45;17.478,75;16.455;114,5
01.12.2023;12:45;13:00;17.433,5;16.403;1,25
01.12.2023;13:00;13:15;17.395,25;16.340;1,25
01.12.2023;13:15;13:30;17.299;16.264,25;4
01.12.2023;13:30;13:45;17.185;16.231,75;1,25
01.12.2023;13:45;14:00;17.024,25;16.091,25;3,25
01.12.2023;14:00;14:15;17.003,25;16.066,25;30,25
01.12.2023;14:15;14:30;16.910,25;16.018,25;29,5
01.12.2023;14:30;14:45;16.898,5;16.000;28,25
01.12.2023;14:45;15:00;16.793;15.866,75;29,25
01.12.2023;15:00;15:15;16.723,5;15.817,75;3,75
01.12.2023;15:15;15:30;16.711,5;15.773,75;4
01.12.2023;15:30;15:45;16.675,5;15.688,25;4
01.12.2023;15:45;16:00;16.639,5;15.623,75;3,75
01.12.2023;16:00;16:15;16.775,25;15.737,75;15
01.12.2023;16:15;16:30;16.814;15.744,25;50,5
01.12.2023;16:30;16:45;16.991,25;15.829,75;92
01.12.2023;16:45;17:00;17.076,25;15.820,75;73,75
01.12.2023;17:00;17:15;17.262,25;15.919,5;22,75
01.12.2023;17:15;17:30;17.261,5;15.922,25;8,75
01.12.2023;17:30;17:45;17.231,25;15.929,5;3
01.12.2023;17:45;18:00;17.134;15.805,25;3
01.12.2023;18:00;18:15;17.025,25;15.635,75;3
01.12.2023;18:15;18:30;16.955,75;15.536,25;2
01.12.2023;18:30;18:45;16.921,25;15.512,75;39,5
01.12.2023;18:45;19:00;16.769;15.332,5;39,75
01.12.2023;19:00;19:15;16.647;15.241,5;3,75
01.12.2023;19:15;19:30;16.431,75;15.078,5;7
01.12.2023;19:30;19:45;16.301,75;14.978,75;56,5
01.12.2023;19:45;20:00;16.101,25;14.827;5,75
01.12.2023;20:00;20:15;15.844;14.585,25;4,75
01.12.2023;20:15;20:30;15.487,5;14.219,75;75,5
01.12.2023;20:30;20:45;15.370,75;14.107,25;94,5
01.12.2023;20:45;21:00;15.222;13.955,25;190,25
01.12.2023;21:00;21:15;15.004,75;13.760,5;105,75
01.12.2023;21:15;21:30;14.860,5;13.640,25;162,25
01.12.2023;21:30;21:45;14.596,5;13.402,5;121
01.12.2023;21:45;22:00;14.383;13.202,5;271,75
01.12.2023;22:00;22:15;14.389,25;13.221,25;59,75
01.12.2023;22:15;22:30;14.206,5;13.044,75;123,75
01.12.2023;22:30;22:45;14.049,5;12.901;44,25
01.12.2023;22:45;23:00;13.843,25;12.708,75;55,25
01.12.2023;23:00;23:15;13.700,75;12.591;218,75
01.12.2023;23:15;23:30;13.474,75;12.390,5;238,25
01.12.2023;23:30;23:45;13.282,25;12.214,75;265,5
01.12.2023;23:45;00:00;13.076;12.014;436
