"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"Rachel","energy","36 hour",2023-11-22,57.7509472613031,63.45608684304,65.6725249357372,68.3524789401898,72.1874271178088,69.45375,0.585140136934844,2.99883157848002,3.78122506426281,1.65190658971524,0.136683855890441,1.83075744505667,3.78122506426281,FALSE,TRUE,FALSE
"Phoebe","energy","36 hour",2023-11-22,60.64323,65.17515,67.55305,69.93096,74.46287,69.45375,0.440526,2.1393,1.9007,0.238605,0.250456,0.9939174,1.9007,TRUE,TRUE,FALSE
"mean_ensemble","energy","36 hour",2023-11-22,52.8731636551336,59.1504565941845,62.2481659353679,65.4801545845326,71.2232073169999,69.45375,0.82902931724332,5.15164670290775,7.2055840646321,5.9603931232011,0.0884728658499953,3.84702521476685,7.2055840646321,FALSE,TRUE,FALSE
"JonSnow","energy","36 hour",2023-11-22,39.6086001713329,47.2718009144264,51.4066094338218,54.5541119317313,57.7637487445245,69.45375,1.49225749143335,11.0909745427868,18.0471405661782,22.349457102403,22.7955024481772,15.1550664301957,18.0471405661782,FALSE,FALSE,FALSE
"homersimpson","energy","36 hour",2023-11-22,65.770537399453,68.10796703469,68.2250626366807,69.3124931528399,70.0945343118856,69.45375,0.18416063002735,0.672891482654983,1.22868736331925,0.211885270740076,0.0320392155942791,0.465932792467188,1.22868736331925,FALSE,TRUE,FALSE
"TyrionLannister","energy","36 hour",2023-11-22,52.824,62.20125,65.986625,69.631625,74.83075,69.45375,0.8314875,3.62625,3.467125,0.0889375000000001,0.26885,1.65653,3.467125,TRUE,TRUE,FALSE
"CharlesBoyle","energy","40 hour",2023-11-22,50.97789375,56.48475,59.3595,62.9045625,70.57074375,66.758,0.7890053125,5.136625,7.3985,5.78015625,0.1906371875,3.85898475,7.3985,FALSE,TRUE,FALSE
"StannisBaratheon","energy","40 hour",2023-11-22,46.88518125,55.7975,59.27475,63.3901875,71.7006125,66.758,0.9936409375,5.48025,7.48325,5.05171874999999,0.247130625000001,3.8511980625,7.48325,FALSE,TRUE,FALSE
"power_benchmark","energy","40 hour",2023-11-22,50.64201875,55.8010625,58.491375,62.5059375,70.579475,66.758,0.8057990625,5.47846875,8.26662499999999,6.37809374999999,0.19107375,4.2240120625,8.26662499999999,FALSE,TRUE,FALSE
"median_ensemble","energy","40 hour",2023-11-22,50.96250625,57.589625,61.17125,64.1523023335425,70.897375,66.758,0.7897746875,4.5841875,5.58674999999999,3.90854649968625,0.20696875,3.01524548743725,5.58674999999999,FALSE,TRUE,FALSE
"MasterYoda","energy","40 hour",2023-11-22,45.7222,52.7222,60.7222,67.7222,76.7222,66.758,1.05179,7.0179,6.03579999999999,0.482100000000003,0.498210000000001,3.01716,6.03579999999999,TRUE,TRUE,FALSE
"JakePeralta","energy","40 hour",2023-11-22,52.964009,59.740779,62.920567,66.65222,72.953362,66.758,0.68969955,3.5086105,3.837433,0.158669999999994,0.3097681,1.70083623,3.837433,FALSE,TRUE,FALSE
"DaenerysTargaryen","energy","40 hour",2023-11-22,56.541,58.137,62.811,65.161,70.116,66.758,0.51085,4.3105,3.947,2.39549999999999,0.1679,2.26635,3.947,FALSE,TRUE,FALSE
"BrienneVonTarth","energy","40 hour",2023-11-22,47.188250461112,54.4488884326347,56.9397603105549,59.434000863708,63.8657497672858,66.758,0.978487476944398,6.15455578368265,9.81823968944509,10.985998704438,5.6398879537926,6.71543392166055,9.81823968944509,FALSE,FALSE,FALSE
"Rachel","energy","40 hour",2023-11-22,53.5507706546557,59.2559102363926,61.4723483290898,64.1523023335425,67.9872505111615,66.758,0.660361467267213,3.7510448818037,5.28565167091016,3.9085464996863,0.0614625255580734,2.73341340904509,5.28565167091016,FALSE,TRUE,FALSE
"Phoebe","energy","40 hour",2023-11-22,57.03538,61.67632,64.11142,66.54653,71.18747,66.758,0.486131,2.54084,2.64658,0.317204999999987,0.221473500000001,1.2424459,2.64658,FALSE,TRUE,FALSE
"mean_ensemble","energy","40 hour",2023-11-22,51.692621716333,57.8346213636698,61.107474964096,64.5806995761561,70.7433577005731,66.758,0.75326891418335,4.4616893181651,5.650525035904,3.26595063576583,0.199267885028655,2.86614035780939,5.650525035904,FALSE,TRUE,FALSE
"JonSnow","energy","40 hour",2023-11-22,50.6274970036857,59.9563507447883,64.0270734782302,68.8940428561327,74.3077491395497,66.758,0.806525149815716,3.40082462760584,2.73092652176975,1.06802142806637,0.377487456977488,1.67675703684703,2.73092652176975,TRUE,TRUE,FALSE
"homersimpson","energy","40 hour",2023-11-22,59.5080626928758,63.4906293138922,63.613305415373,63.7469859366463,66.7391624394527,66.758,0.36249686535621,1.63368534305392,3.14469458462703,4.5165210950306,0.0367332430672569,1.938826226227,3.14469458462703,FALSE,FALSE,FALSE
"TyrionLannister","energy","40 hour",2023-11-22,49.3993125,57.589625,61.17125,65.245125,72.0365,66.758,0.867934375,4.5841875,5.58674999999999,2.26931249999999,0.263925000000001,2.714421875,5.58674999999999,FALSE,TRUE,FALSE
"CharlesBoyle","energy","44 hour",2023-11-22,51.00661875,54.8659375,58.908125,63.099875,71.5553875,62.26675,0.5630065625,3.70040625,3.358625,0.416562499999998,0.464431875,1.7006064375,3.358625,TRUE,TRUE,FALSE
"StannisBaratheon","energy","44 hour",2023-11-22,53.63964375,61.140375,64.128,67.403125,75.8170625,62.26675,0.4313553125,0.563187500000002,1.86125,2.5681875,0.677515625000001,1.2202991875,1.86125,TRUE,TRUE,FALSE
"power_benchmark","energy","44 hour",2023-11-22,49.34880625,52.409875,56.135375,59.835375,67.13554375,62.26675,0.6458971875,4.9284375,6.13137500000001,3.6470625,0.2434396875,3.119242375,6.13137500000001,FALSE,TRUE,FALSE
"median_ensemble","energy","44 hour",2023-11-22,51.00661875,55.1290625,59.363399502929,63.0389125150093,67.4513125,62.26675,0.5630065625,3.56884375,2.903350497071,0.386081257504649,0.259228125,1.53610203841513,2.903350497071,TRUE,TRUE,FALSE
"MasterYoda","energy","44 hour",2023-11-22,45.5772,53.5772,61.5772,68.5772,77.5772,62.26675,0.8344775,4.344775,0.689550000000004,3.155225,0.765522500000001,1.95791,0.689550000000004,TRUE,TRUE,FALSE
"JakePeralta","energy","44 hour",2023-11-22,48.792654,54.341812,58.162066,61.746969,67.979397,62.26675,0.6737048,3.962469,4.104684,0.779671500000003,0.28563235,1.96123233,4.104684,FALSE,TRUE,FALSE
"DaenerysTargaryen","energy","44 hour",2023-11-22,53.415,55.161,59.517,66.154,71.492,62.26675,0.4425875,3.552875,2.74975,1.943625,0.461262500000001,1.83002,2.74975,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","44 hour",2023-11-22,38.9622612055749,43.6267500031645,46.6933791560525,50.7990075197962,63.8697388913062,62.26675,1.16522443972125,9.31999999841776,15.5733708439475,17.2016137203057,0.0801494445653088,8.66807168939152,15.5733708439475,FALSE,TRUE,FALSE
"Rachel","energy","44 hour",2023-11-22,52.4373808361226,58.1425204178594,60.3589585105566,63.0389125150093,66.8738606926283,62.26675,0.491468458193872,2.0621147910703,1.90779148944337,0.386081257504642,0.230355534631414,1.01556230616872,1.90779148944337,TRUE,TRUE,FALSE
"Phoebe","energy","44 hour",2023-11-22,55.01802,58.8061,60.79371,62.78133,66.56941,62.26675,0.3624365,1.730325,1.47304,0.257289999999998,0.215133,0.807644900000001,1.47304,TRUE,TRUE,FALSE
"mean_ensemble","energy","44 hour",2023-11-22,50.3038553231841,55.1306107334903,58.7064497512547,62.5884821514815,69.1330252131357,62.26675,0.598144733840795,3.56806963325485,3.5603002487453,0.160866075740749,0.343313760656785,1.6461388904477,3.5603002487453,TRUE,TRUE,FALSE
"JonSnow","energy","44 hour",2023-11-22,48.8910987321594,56.2531503103144,59.363399502929,62.738430445861,66.7949994946293,62.26675,0.668782563392028,3.00679984484282,2.90335049707096,0.235840222930506,0.226412474731467,1.40823712059356,2.90335049707096,TRUE,TRUE,FALSE
"homersimpson","energy","44 hour",2023-11-22,56.223766927536,58.7879693040362,60.4757585967723,60.5264809885925,63.4444779421998,62.26675,0.302149153623199,1.73939034798188,1.79099140322766,2.61040351711132,0.058886397109988,1.30036416381081,1.79099140322766,FALSE,TRUE,FALSE
"TyrionLannister","energy","44 hour",2023-11-22,49.34353125,54.4561875,58.151875,63.0444375,67.4513125,62.26675,0.6461609375,3.90528125,4.114875,0.388843749999999,0.259228125,1.8628778125,4.114875,TRUE,TRUE,FALSE
"CharlesBoyle","energy","60 hour",2023-11-22,47.84225625,51.6094375,54.42825,57.365625,63.6835375,57.86225,0.5009996875,3.12640625,3.434,0.744937500000002,0.291064375,1.6194815625,3.434,FALSE,TRUE,FALSE
"StannisBaratheon","energy","60 hour",2023-11-22,35.877375,38.225,40.78025,44.3040625,50.88774375,57.86225,1.09924375,9.818625,17.082,20.33728125,13.6002871875,12.3874874375,17.082,FALSE,FALSE,FALSE
"power_benchmark","energy","60 hour",2023-11-22,47.4772,51.317125,53.83775,57.0579375,62.95748125,57.86225,0.5192525,3.2725625,4.0245,1.20646875000001,0.2547615625,1.8555090625,4.0245,FALSE,TRUE,FALSE
"median_ensemble","energy","60 hour",2023-11-22,47.84225625,52.33281,55.698781,58.9590625,63.6835375,57.86225,0.5009996875,2.76472,2.16346900000001,0.548406249999999,0.291064375,1.2537318625,2.16346900000001,TRUE,TRUE,FALSE
"MasterYoda","energy","60 hour",2023-11-22,44.2498,51.2498,59.2498,66.2498,75.2498,57.86225,0.6806225,3.306225,1.38755,4.193775,0.8693775,2.08751,1.38755,TRUE,TRUE,FALSE
"JakePeralta","energy","60 hour",2023-11-22,45.9261,52.33281,55.698781,59.19569,64.591801,57.86225,0.5968075,2.76472,2.16346900000001,0.666719999999998,0.33647755,1.30563881,2.16346900000001,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","60 hour",2023-11-22,49.007,53.131,56.553,59.417,64.974,57.86225,0.4427625,2.365625,1.30925000000001,0.777374999999999,0.3555875,1.05012,1.30925000000001,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","60 hour",2023-11-22,51.7685004346473,58.6487519322419,61.2066311535432,63.9625020741634,68.3277499467801,57.86225,0.304687478267635,1.17975289836286,3.34438115354325,3.05012603708168,0.523274997339004,1.68044451291888,3.34438115354325,FALSE,TRUE,FALSE
"Rachel","energy","60 hour",2023-11-22,49.0958460483801,54.8009856301169,57.0174237228141,59.6973777272668,63.5323259048858,57.86225,0.438320197580997,1.53063218494155,0.844826277185859,0.917563863633397,0.283503795244289,0.802969263717218,0.844826277185859,TRUE,TRUE,FALSE
"Phoebe","energy","60 hour",2023-11-22,51.0023,55.53422,57.91212,60.29002,64.82194,57.86225,0.3429975,1.164015,0.0498699999999985,1.213885,0.3479845,0.6237504,0.0498699999999985,TRUE,TRUE,FALSE
"mean_ensemble","energy","60 hour",2023-11-22,46.9772173813554,51.7337145683666,54.8266785086737,58.0644766472649,63.2129725699908,57.86225,0.54425163093223,3.0642677158167,3.0355714913263,0.101113323632447,0.26753612849954,1.40254805804144,3.0355714913263,TRUE,TRUE,FALSE
"JonSnow","energy","60 hour",2023-11-22,38.6187004540395,45.3987508705463,49.5609654576466,53.1232932165021,57.0109988844672,57.86225,0.962177477298024,6.23174956472683,8.3012845423534,7.1084351752468,1.65993967528897,4.85271728698281,8.3012845423534,FALSE,FALSE,FALSE
"homersimpson","energy","60 hour",2023-11-22,53.3196915205532,55.6667834558603,56.8570992787546,57.7928258965118,58.2834089237473,57.86225,0.227127923972338,1.09773327206983,1.00515072124536,0.104136155232325,0.0210579461873653,0.491041203741443,1.00515072124536,FALSE,TRUE,FALSE
"TyrionLannister","energy","60 hour",2023-11-22,48.70303125,53.2175625,55.386,58.9590625,63.83703125,57.86225,0.4579609375,2.32234375,2.47625,0.548406249999999,0.2987390625,1.22074,2.47625,TRUE,TRUE,FALSE
"CharlesBoyle","energy","64 hour",2023-11-22,44.25519375,47.6435,49.9185,53.1553125,59.40171875,57.18225,0.6463528125,4.769375,7.26375,6.04040625,0.1109734375,3.7661715,7.26375,FALSE,TRUE,FALSE
"StannisBaratheon","energy","64 hour",2023-11-22,40.6279,42.6660625,45.58475,48.5829375,54.6359625,57.18225,0.8277175,7.25809375,11.5975,12.89896875,4.96526062500001,7.50950812500001,11.5975,FALSE,FALSE,FALSE
"power_benchmark","energy","64 hour",2023-11-22,44.08115625,47.3979375,50.04575,53.2171875,60.18688125,57.18225,0.6550546875,4.89215625,7.13650000000001,5.94759375,0.1502315625,3.75630725,7.13650000000001,FALSE,TRUE,FALSE
"median_ensemble","energy","64 hour",2023-11-22,44.8956694417327,50.6008090234696,53.802781,56.9637481371637,61.91813,57.18225,0.614329027913365,3.2907204882652,3.379469,0.327752794254458,0.236794,1.5698130620866,3.379469,FALSE,TRUE,FALSE
"MasterYoda","energy","64 hour",2023-11-22,44.562,51.562,59.562,66.562,75.562,57.18225,0.6310125,2.810125,2.37974999999999,4.689875,0.918987500000001,2.28595,2.37974999999999,TRUE,TRUE,FALSE
"JakePeralta","energy","64 hour",2023-11-22,44.228078,50.373217,53.802781,57.193096,63.537807,57.18225,0.6477086,3.4045165,3.379469,0.00542299999999685,0.31777785,1.55097899,3.379469,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","64 hour",2023-11-22,48.421,52.423,56.222,59.942,65.359,57.18225,0.4380625,2.379625,0.960250000000002,1.379875,0.4088375,1.11333,0.960250000000002,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","64 hour",2023-11-22,47.188250461112,54.4488884326347,56.9397603105549,59.434000863708,63.8657497672858,57.18225,0.499699976944398,1.36668078368265,0.242489689445101,1.12587543185399,0.334174988364292,0.713784174058086,0.242489689445101,TRUE,TRUE,FALSE
"Rachel","energy","64 hour",2023-11-22,44.8956694417327,50.6008090234696,52.8172471161668,55.4972011206194,59.3321492982384,57.18225,0.614329027913365,3.29072048826523,4.36500288383322,2.52757331907087,0.107494964911921,2.18102413679892,4.36500288383322,FALSE,TRUE,FALSE
"Phoebe","energy","64 hour",2023-11-22,47.76603,52.40697,54.84208,57.27719,61.91813,57.18225,0.470811,2.38764,2.34017,0.047469999999997,0.236794,1.096577,2.34017,TRUE,TRUE,FALSE
"mean_ensemble","energy","64 hour",2023-11-22,45.9780129523073,50.6736376252598,53.8091742767957,57.2237805971073,62.9493578056653,57.18225,0.560211852384635,3.2543061873701,3.3730757232043,0.0207652985536484,0.288355390283265,1.49934289035919,3.3730757232043,TRUE,TRUE,FALSE
"JonSnow","energy","64 hour",2023-11-22,49.6375972863923,58.0833007009082,62.181429502055,67.4632241409035,73.5549992794924,57.18225,0.377232635680386,1.35157605136235,4.99917950205504,5.14048707045177,0.818637463974623,2.53742254470483,4.99917950205504,FALSE,TRUE,FALSE
"homersimpson","energy","64 hour",2023-11-22,52.0766744407573,54.2220414713647,55.8975926695674,56.9637481371637,59.2859536286326,57.18225,0.255278777962137,1.48010426431763,1.28465733043265,0.327752794254511,0.10518518143163,0.690595669679712,1.28465733043265,FALSE,TRUE,FALSE
"TyrionLannister","energy","64 hour",2023-11-22,45.68296875,49.171875,51.606875,55.2675,62.09309375,57.18225,0.5749640625,4.0051875,5.575375,2.87212500000001,0.2455421875,2.65463875,5.575375,FALSE,TRUE,FALSE
"CharlesBoyle","energy","68 hour",2023-11-22,44.56158125,48.0353125,51.4305,56.440125,63.6415375,54.21325,0.4825834375,3.08896875,2.78275,1.1134375,0.471414375,1.5878308125,2.78275,TRUE,TRUE,FALSE
"StannisBaratheon","energy","68 hour",2023-11-22,47.84225625,51.6094375,54.42825,57.365625,63.6835375,54.21325,0.3185496875,1.30190625,0.214999999999996,1.5761875,0.473514375,0.7770315625,0.214999999999996,TRUE,TRUE,FALSE
"power_benchmark","energy","68 hour",2023-11-22,43.28444375,46.3519375,49.405625,53.1328125,59.91381875,54.21325,0.5464403125,3.93065625,4.807625,1.62065625,0.2850284375,2.23808125,4.807625,FALSE,TRUE,FALSE
"median_ensemble","energy","68 hour",2023-11-22,44.75775,49.4874192049364,51.726625,55.97109,59.99371875,54.21325,0.472775,2.3629153975318,2.486625,0.878919999999997,0.2890234375,1.29805176700636,2.486625,TRUE,TRUE,FALSE
"MasterYoda","energy","68 hour",2023-11-22,45.3964,52.3964,60.3964,67.2964,76.3964,54.21325,0.4408425,0.908425000000001,6.18315,6.541575,1.1091575,3.03663,6.18315,TRUE,TRUE,FALSE
"JakePeralta","energy","68 hour",2023-11-22,40.304972,46.146843,49.902218,53.595908,59.62866,54.21325,0.6954139,4.0332035,4.311032,0.926013000000001,0.2707705,2.04728658,4.311032,FALSE,TRUE,FALSE
"DaenerysTargaryen","energy","68 hour",2023-11-22,50.158,53.142,55.986,60.581,64.643,54.21325,0.2027625,0.535625,1.77274999999999,3.183875,0.5214875,1.2433,1.77274999999999,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","68 hour",2023-11-22,33.8807610510703,35.662359326845,38.6906271603743,42.252501600565,52.7563650801062,54.21325,1.01662444744649,9.27544533657748,15.5226228396257,17.9411225991525,2.84092559379285,9.31934816331901,15.5226228396257,FALSE,FALSE,FALSE
"Rachel","energy","68 hour",2023-11-22,43.7822796231995,49.4874192049364,51.7038572976336,54.3838113020862,58.2187594797052,54.21325,0.521548518840024,2.36291539753182,2.50939270236641,0.0852806510431172,0.200275473985261,1.13588254875333,2.50939270236641,TRUE,TRUE,FALSE
"Phoebe","energy","68 hour",2023-11-22,48.20778,51.99587,53.98348,55.97109,59.75918,54.21325,0.3002735,1.10869,0.229770000000002,0.878919999999997,0.2772965,0.558990000000001,0.229770000000002,TRUE,TRUE,FALSE
"mean_ensemble","energy","68 hour",2023-11-22,45.0241907865272,49.1132608113077,52.3321298480305,56.1241785161253,61.963807774879,54.21325,0.45945296067364,2.54999459434615,1.8811201519695,0.955464258062648,0.38752788874395,1.24671197075918,1.8811201519695,TRUE,TRUE,FALSE
"JonSnow","energy","68 hour",2023-11-22,47.9011990148661,54.3801002664343,57.5177555267538,61.3076117306318,66.042249634572,54.21325,0.315602549256698,0.250275399651422,3.30450552675383,3.54718086531592,0.591449981728603,1.60180286454129,3.30450552675383,FALSE,TRUE,FALSE
"homersimpson","energy","68 hour",2023-11-22,51.0462135357173,53.0423362487844,53.8337250396346,54.7356230763455,56.4917368790429,54.21325,0.158351823214135,0.585456875607814,0.379524960365359,0.261186538172744,0.113924343952144,0.299688908262439,0.379524960365359,TRUE,TRUE,FALSE
"TyrionLannister","energy","68 hour",2023-11-22,44.19084375,48.237625,51.312625,55.5883125,59.99371875,54.21325,0.5011203125,2.9878125,2.90062500000001,0.687531249999999,0.2890234375,1.4732225,2.90062500000001,TRUE,TRUE,FALSE
"infections_benchmark_strong","DAX","1 day",2023-11-22,NA,NA,NA,NA,NA,0.231031149407457,NA,NA,NA,NA,NA,0.651140707819694,0.889778539098469,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","1 day",2023-11-22,NA,NA,NA,NA,NA,0.231031149407457,NA,NA,NA,NA,NA,0.651140707819694,0.889778539098469,FALSE,FALSE,TRUE
"power_benchmark","DAX","1 day",2023-11-22,NA,NA,NA,NA,NA,0.231031149407457,NA,NA,NA,NA,NA,0.651140707819694,0.889778539098469,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","2 day",2023-11-22,NA,NA,NA,NA,NA,0.448115459422915,NA,NA,NA,NA,NA,0.837801977196571,1.17653338598286,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","2 day",2023-11-22,NA,NA,NA,NA,NA,0.448115459422915,NA,NA,NA,NA,NA,0.837801977196571,1.17653338598286,FALSE,FALSE,TRUE
"power_benchmark","DAX","2 day",2023-11-22,NA,NA,NA,NA,NA,0.448115459422915,NA,NA,NA,NA,NA,0.837801977196571,1.17653338598286,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","5 day",2023-11-22,NA,NA,NA,NA,NA,0.0535631743629139,NA,NA,NA,NA,NA,0.555926861221309,0.488709298242147,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","5 day",2023-11-22,NA,NA,NA,NA,NA,0.0535631743629139,NA,NA,NA,NA,NA,0.555926861221309,0.488709298242147,FALSE,FALSE,TRUE
"power_benchmark","DAX","5 day",2023-11-22,NA,NA,NA,NA,NA,0.0535631743629139,NA,NA,NA,NA,NA,0.555926861221309,0.488709298242147,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","6 day",2023-11-22,NA,NA,NA,NA,NA,0.218147658703671,NA,NA,NA,NA,NA,0.568700227058142,0.970431084569338,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","6 day",2023-11-22,NA,NA,NA,NA,NA,0.218147658703671,NA,NA,NA,NA,NA,0.568700227058142,0.970431084569338,FALSE,FALSE,TRUE
"power_benchmark","DAX","6 day",2023-11-22,NA,NA,NA,NA,NA,0.218147658703671,NA,NA,NA,NA,NA,0.568700227058142,0.970431084569338,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","7 day",2023-11-22,NA,NA,NA,NA,NA,1.2989108408636,NA,NA,NA,NA,NA,1.27209045956334,1.94436194927223,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","7 day",2023-11-22,NA,NA,NA,NA,NA,1.2989108408636,NA,NA,NA,NA,NA,1.27209045956334,1.94436194927223,FALSE,FALSE,TRUE
"power_benchmark","DAX","7 day",2023-11-22,NA,NA,NA,NA,NA,1.2989108408636,NA,NA,NA,NA,NA,1.27209045956334,1.94436194927223,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"CharlesBoyle","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"DAX_benchmark","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"homersimpson","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"JakePeralta","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"JonSnow","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"MasterYoda","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"Phoebe","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"power_benchmark","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"Rachel","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"TyrionLannister","infections","0 week",2023-11-22,NA,NA,NA,NA,NA,1807,NA,NA,NA,NA,NA,163.62,163.62,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"CharlesBoyle","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"DAX_benchmark","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"homersimpson","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"JakePeralta","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"JonSnow","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"MasterYoda","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"Phoebe","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"power_benchmark","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"Rachel","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"TyrionLannister","infections","1 week",2023-11-22,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,719.597225,868.6,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"CharlesBoyle","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"DAX_benchmark","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"homersimpson","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"JakePeralta","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"JonSnow","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"MasterYoda","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"Phoebe","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"power_benchmark","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"Rachel","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
"TyrionLannister","infections","2 week",2023-11-22,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,NA,643.0973,915.06,FALSE,FALSE,TRUE
